Feature,Importance
2:56853626-57106587,0.10024157
12:51241859-52425218,0.08054346
11:118115430-118362161,0.06992176
22:23022675-23926329,0.069180615
1:2643540-2645074,0.062773176
22:24876788-26191987,0.03915252
20:194755-763411,0.039150815
16:82128902-83298645,0.036793295
2:229700351-231853847,0.034979504
1:17030134-17037487,0.034442376
15:41676219-44156737,0.032175437
8:63810-90816,0.03102062
17:35076296-35282086,0.029426463
5:58484078-60277014,0.029187957
8:37028146-37290782,0.029140733
2:98472519-101487776,0.023050364
9:110114139-110140372,0.017203653
2:147413433-147652606,0.016451273
16:68838368-68874167,0.014915765
8:35694285-35751327,0.014420827
6:35344147-37360148,0.013313076
16:68606309-68648091,0.011680748
22:27829159-28903600,0.011015604
1:83635029-84586214,0.010230573
18:36996895-42435594,0.009989042
1:149579637-149582884,0.009377949
5:763494-786455,0.008972135
13:20633975-20649522,0.0081883585
1:193480150-193527058,0.007978031
12:84542006-85443011,0.006901002
3:196908262-196937230,0.006828251
4:69215734-69311985,0.0066618114
6:102825672-106012872,0.0064449618
5:49988952-50268244,0.0063045775
14:23921546-23927104,0.0056925076
3:4109224-4214897,0.005528777
19:5735403-5783884,0.0049672127
1:10551320-12533269,0.0048974757
12:97852156-98629015,0.004387675
6:140939171-142310445,0.004338051
11:62264206-62741497,0.0036647862
16:72933295-73012768,0.0032696826
6:252939-284743,0.0030417612
11:71305189-71377650,0.0027628576
1:199087690-199111062,0.002627197
17:35651425-35690636,0.0024809411
3:89663968-90219681,0.002364217
8:35875555-36133992,0.0018163053
2:47541529-48962866,0.0017520397
13:45269295-47682284,0.0017136426
16:67314736-68371045,0.0016591978
14:105082760-105322191,0.001561682
1:144975464-145023947,0.001526521
12:64727853-66012212,0.0014686551
14:51010758-52051333,0.0013477372
2:61025070-61061211,0.0012056526
18:18594203-18968555,0.0011321475
20:61795796-62379059,0.0010576335
4:186862697-186942944,0.00087506726
18:19215149-19728233,0.0008033292
17:1859252-1859812,0.0007544306
23:3229-45135,0.0006116097
19:3983752-5360390,0.0005947881
11:234177-263286,0.00040541866
2:139773806-147365650,0.00037488336
1:2927-43870,0.00032296844
6:32766023-32821094,0.0002804175
18:121700-128568,0.00022730634
12:103235991-103497565,0.00018978977
9:135420807-136797906,0.00018862213
9:127464418-128556718,4.786038e-05
16:50733339-51847185,6.1840706e-07
3:75845446-75858339,2.0501308e-07
