Feature,Importance
12:74674175-74721164,0.11419298
22:40072147-41213949,0.09044487
6:18550170-19001738,0.08726647
10:377954-2223419,0.04512532
3:193425674-193467200,0.04485838
6:4651403-4923955,0.032033034
1:16551324-16592466,0.031730745
4:191062719-191134340,0.03107287
1:193480150-193527058,0.030594056
17:35076296-35282086,0.026387349
12:70462057-70560603,0.022523396
16:82128902-83298645,0.020773716
16:86985669-88124384,0.019977763
20:1499034-1506379,0.019824827
12:57531034-59041688,0.01966412
3:75845446-75858339,0.01898543
14:18149473-18537177,0.01879461
3:16617887-16778176,0.018202594
12:64727853-66012212,0.01742863
8:133850058-135582453,0.016531855
10:4952746-6573717,0.015350059
6:32672983-32702995,0.013911145
12:63574243-64694907,0.012933698
3:166639991-168786545,0.012705615
20:37153404-38764590,0.011609478
1:16126501-16531740,0.011280626
15:18722595-18790589,0.01035875
1:149579637-149582884,0.008011546
5:96522323-96603723,0.0077715055
22:23022675-23926329,0.0075781276
4:846154-890807,0.007156128
4:190887518-191025356,0.0071046283
3:46761824-46823673,0.0067126662
6:30021894-30031367,0.005964093
11:32782710-32814911,0.0059244367
3:75870144-75896020,0.005856778
17:2333732-2343255,0.0057432256
21:43065018-43478129,0.0057400856
16:68606309-68648091,0.005191656
23:3229-45135,0.0051578525
1:199087690-199111062,0.0050681
8:117915188-119933236,0.0049983957
5:763494-786455,0.00465151
5:140203440-140221835,0.004481389
3:131215316-131299415,0.0041877283
18:14079350-14091534,0.004155058
3:75546791-75799957,0.004040516
22:41307174-41912419,0.003910075
13:20633975-20649522,0.0038024103
5:103093-277082,0.0036541738
4:70334625-70410860,0.0034099808
8:7359040-7789937,0.0031179155
23:1672003-1687507,0.0030683363
6:22060377-24236375,0.0029346996
13:87900787-89348492,0.002915776
18:55763385-57119698,0.0027520922
8:47740011-48934830,0.0025224867
22:32984614-33685030,0.002449673
1:42754729-43839204,0.0024264907
22:23978623-24228038,0.0023533264
12:51241859-52425218,0.0021936218
9:42913008-43066618,0.0020895344
5:837253-859176,0.001945432
22:41221190-41290227,0.0017714337
6:69133049-69809498,0.0017150573
1:89198467-91213470,0.0017149758
8:97415915-97633935,0.0016358513
16:68710277-68751390,0.0015235358
23:152994680-153054487,0.0013636479
20:46074165-46770469,0.0012979445
19:232836-236846,0.0012875817
16:28087-37133,0.0012248767
2:217169713-224771175,0.0012210365
1:149369522-149394958,0.001198603
11:89496302-95731868,0.0011909676
20:15174690-15904629,0.0011387767
15:32523241-32594902,0.0010064341
2:61025070-61061211,0.00092274
1:16757397-16794038,0.00065998756
17:34900309-34977994,0.00061602326
15:19805960-19845942,0.00042905947
6:18502918-18536678,0.00039095056
16:54390012-54422612,0.00037776466
6:149845177-151256488,0.00036821843
1:114245958-114853862,0.00036292744
14:19154992-19216369,0.00022050293
1:3149648-3157982,0.00018722027
23:422315-462468,0.00014410635
3:80959005-82751614,0.00012844587
8:39356595-39363050,0.00012506946
1:35903416-37578554,0.00010967314
15:19910867-20060061,4.572286e-05
15:18835660-18884436,1.0315556e-05
1:87839437-89193171,5.609017e-06
17:31461588-31504564,1.1300378e-06
