Feature,Importance
22:22725750-22731544,0.090562634
3:18712267-19922255,0.06993436
12:70462057-70560603,0.06059417
5:802518-826044,0.05128203
16:59325545-61138989,0.049044356
17:35076296-35282086,0.048204124
1:239391358-239517083,0.036323763
6:18550170-19001738,0.034132365
3:196908262-196937230,0.033894427
5:150148732-150201145,0.027185716
12:63574243-64694907,0.026260858
1:149369522-149394958,0.02287754
9:153131-194193,0.021543758
17:61247968-61578637,0.021418806
3:46761824-46823673,0.021378608
16:72933295-73012768,0.021327334
12:49299695-51238169,0.018814707
1:29088543-30687222,0.018161276
16:68710277-68751390,0.017570198
4:24224491-26261405,0.017256092
6:32672983-32702995,0.0169753
5:69274433-70345552,0.016714154
22:37683612-37705310,0.014366119
9:136812271-138270560,0.014303586
21:23023415-23393527,0.01385277
5:60285997-62401952,0.0136151565
12:63340667-63566937,0.013147918
3:164454066-166625316,0.01194853
9:121348401-124114869,0.0099658845
14:21420105-21448635,0.009871657
1:149579637-149582884,0.00984614
7:38065862-38069416,0.009831358
11:68740184-68819585,0.0079012755
16:82128902-83298645,0.007871291
6:40747924-42826227,0.007826288
18:22269177-22793854,0.0077849687
1:26758077-27414811,0.007768275
1:193480150-193527058,0.00766079
1:3521345-3798798,0.006142959
16:69391442-69397102,0.0059923623
1:199087690-199111062,0.005089989
6:204528-238441,0.0047768014
23:108169857-122414714,0.0040758112
1:72489681-72620747,0.003871431
22:26999547-27819338,0.0036939916
3:24543616-25463517,0.003434025
2:216395222-217154796,0.0034155354
22:23022675-23926329,0.0033718024
10:60125080-63239913,0.003228282
6:62077839-62654445,0.0030497715
11:59180249-59841891,0.0029505212
5:71077546-89933522,0.0029123747
17:3393853-4388997,0.0025375695
18:14120810-14602888,0.0024543947
8:39870841-39957091,0.00239944
3:163997236-164023510,0.0023629598
8:39368509-39505256,0.0023131305
6:32718991-32728487,0.0022343434
6:1358498-1359129,0.00173857
1:471671-786483,0.0017316905
17:38035466-38070950,0.0016125113
6:252939-284743,0.0015607047
11:65812482-65996469,0.0015564323
16:30561643-31835555,0.0014665974
1:46054586-46436383,0.0014413507
12:97156507-97840955,0.001415218
8:39356595-39363050,0.001405756
14:21464924-21511829,0.0011349225
20:45124342-45222725,0.00109869
3:48686316-50274167,0.0009983572
23:959048-1235529,0.0008979411
1:31006782-31124964,0.0008464001
20:39688990-40052114,0.00073249836
8:123393035-123990378,0.00030880026
22:21858001-22597688,0.00030259523
4:70334625-70410860,0.00025933035
3:19936335-24520200,9.076005e-05
20:8747-57263,7.481582e-05
