Feature,Importance
1:103819551-103875725,0.114423126
17:35076296-35282086,0.08399879
8:142452855-143775535,0.0713983
12:85450052-85962613,0.06497253
8:115852788-116921245,0.06417443
5:763494-786455,0.040784672
16:68667006-68679377,0.03555657
16:86985669-88124384,0.031783056
3:127138046-128434521,0.02967266
5:140203440-140221835,0.028206196
5:69274433-70345552,0.027105724
10:37153306-37598792,0.024067245
15:39590440-39979013,0.023587119
3:4109224-4214897,0.022359671
12:64727853-66012212,0.020237705
8:120266140-121155354,0.019777423
1:193480150-193527058,0.019413972
12:70462057-70560603,0.018750729
8:117915188-119933236,0.014932128
5:150224239-152555267,0.013947523
6:1361599-1435871,0.0126594305
4:70442343-70445716,0.011898821
1:244947984-244955806,0.011649998
5:150148732-150201145,0.010544607
11:3327942-5733442,0.01026535
6:14553443-16323782,0.009796866
16:68710277-68751390,0.009183067
11:82599955-82867442,0.008985893
11:80023540-80218800,0.00878672
1:149369522-149394958,0.0086085275
22:41221190-41290227,0.007408728
5:70716278-70721505,0.0072267456
1:149579637-149582884,0.0069831815
2:216395222-217154796,0.0062177833
1:199087690-199111062,0.006127904
23:2979705-4333249,0.004963785
1:3810936-6606212,0.0048446706
16:47380507-47610756,0.0047189235
3:18712267-19922255,0.0044546793
6:32732764-32738443,0.0043082866
8:96256921-97415885,0.004280601
16:86571161-86861829,0.003826374
16:69763173-70593293,0.0037151917
6:18550170-19001738,0.0036996345
23:91404795-91459679,0.0030892715
9:42913008-43066618,0.0026643225
7:143321677-143391065,0.0026629108
8:143780031-144945861,0.0025150608
17:1542118-1560766,0.0024102682
1:16954838-16997273,0.002400157
22:22651385-22665928,0.0022983314
7:141214728-141245219,0.0022417922
11:70519863-70552702,0.002008035
16:86462708-86560114,0.0017519727
11:80263397-80790766,0.0016748252
14:105857193-105881279,0.0015642943
22:37683612-37705310,0.0015206871
3:46761824-46823673,0.0014856817
17:44353478-44399197,0.0014639067
16:67314736-68371045,0.0013184443
6:16343597-18497312,0.001288378
18:51767179-55758094,0.0012765208
3:196947293-196962380,0.0011312463
6:22060377-24236375,0.0011233061
15:53166-592121,0.0010089346
21:41150806-42748610,0.00095659756
17:11469879-12854787,0.0009012402
8:2586264-3627077,0.00088500505
6:1292057-1353261,0.0008568116
5:142831583-149027600,0.00080069044
16:191307-2499608,0.00078128895
6:64633346-64705894,0.0007795954
15:32605086-32654561,0.0007705417
8:35875555-36133992,0.00057246326
8:133850058-135582453,0.0005435325
8:91015577-92330975,0.00054002984
6:97827305-98245127,0.00050977204
6:29962849-30010234,0.00049811264
1:239391358-239517083,0.00049788255
18:62820286-64788942,0.00049207575
11:103640528-105452607,0.00047949635
11:5742476-5762182,0.00045786882
1:72489681-72620747,0.00045294416
14:73106558-73114128,0.00045292976
3:196908262-196937230,0.00045105434
8:122563718-123364225,0.0004400991
8:124015208-124217100,0.00041240378
16:30561643-31835555,0.00038842022
16:29586070-30555422,0.00038187345
17:8567837-9872633,0.00037150097
1:141474904-141491470,0.00035273796
8:166452-181530,0.00034553118
1:2643540-2645074,0.00031744843
6:149845177-151256488,0.00023975915
6:170856656-170943103,0.00016336163
1:144975464-145023947,0.00013962304
6:159987610-160117932,0.000116647694
8:35694285-35751327,0.000109764725
23:3229-45135,0.0001024796
8:145962567-146264846,9.489468e-05
8:16373516-16668380,9.382153e-05
1:142570866-142598507,4.6034238e-05
