Feature,Importance
12:75396411-75693696,0.10855549
12:83810013-84520659,0.08632837
22:41293579-41298170,0.06997285
17:35076296-35282086,0.0596147
6:75632175-75961320,0.048453376
8:56798074-58669985,0.042097036
2:61025070-61061211,0.038532645
4:846154-890807,0.03313425
22:26999547-27819338,0.026854925
11:71305189-71377650,0.025274895
22:40072147-41213949,0.02471233
1:2927-43870,0.02390134
1:16799163-16836986,0.022624055
9:68214035-68262872,0.022044519
16:191307-2499608,0.020949505
1:193480150-193527058,0.020086503
9:6631759-6684944,0.017073235
17:22315936-22324326,0.0155599415
16:48783687-49225359,0.015499237
5:140203440-140221835,0.01444612
6:611289-618999,0.013795149
4:56538786-56886195,0.012693442
16:82128902-83298645,0.012363237
1:116925150-116938461,0.01012458
8:36719696-36769058,0.009479296
5:140433878-142819410,0.009263416
8:39281207-39333915,0.008755171
16:68667006-68679377,0.008670116
6:1292057-1353261,0.008564149
1:104018651-104671817,0.008440319
1:149579637-149582884,0.008233998
10:27375620-30712263,0.0067760563
1:199047681-199054142,0.006626359
7:140213-293548,0.0061913687
12:64727853-66012212,0.006018448
1:2664285-2665530,0.0058961567
5:30493484-32133136,0.005828618
5:93308740-93320336,0.005666392
16:30561643-31835555,0.005652814
16:68710277-68751390,0.005173511
17:1703729-1713758,0.0047112196
13:20633975-20649522,0.0044616
8:39356595-39363050,0.004314832
1:83381408-83603746,0.0042715063
14:105857193-105881279,0.0040595736
5:34119335-34407822,0.003749698
8:36512939-36612488,0.0036926593
19:32964337-33432675,0.0036382345
6:32732764-32738443,0.0036180748
1:212163869-213601626,0.003465975
10:46396163-46568496,0.003159557
2:56853626-57106587,0.0031245127
6:146738-154410,0.0030578496
6:1535319-2846224,0.0029830425
14:66683727-67322584,0.0029068454
1:2882919-2901629,0.0028958167
3:89488409-89516057,0.0026425263
6:6356121-7863271,0.002586682
17:42161364-42296514,0.002326073
1:146581869-146634734,0.002097361
4:52891744-53940563,0.0019909218
11:58566389-58626432,0.001952134
16:14956177-14988855,0.0018937899
17:77442683-77478901,0.0015830683
6:102825672-106012872,0.0014284737
1:72489681-72620747,0.0014160487
1:149369522-149394958,0.0013246322
5:154006451-157875296,0.0013062496
1:219311634-221538990,0.0012368282
13:73137009-77218661,0.0011220505
17:48032081-48363259,0.0010015416
5:68785515-68850823,0.00096491055
8:97415915-97633935,0.00091675634
18:51767179-55758094,0.0008701754
12:59087176-60039028,0.0008501488
4:69215734-69311985,0.0008333168
11:70562838-70610269,0.00081604795
16:41636-151666,0.0008021677
1:224140920-225920251,0.00079858437
13:54857465-56596626,0.00079835823
3:46761824-46823673,0.00078893855
3:34840321-39070614,0.0007119677
5:152572508-153979903,0.000686842
16:9048939-13407657,0.00062559574
8:38313929-38522146,0.0005772311
22:37683612-37705310,0.0004949659
5:104851801-108410768,0.00046064917
1:217416088-219300768,0.0004349779
20:32377973-32691183,0.00037984902
8:35875555-36133992,0.00034455338
5:89942176-93303306,0.00031973503
6:29939288-29950805,0.00029608034
14:73106558-73114128,0.00029453717
1:38432360-38569674,0.00025687728
16:32378126-32748349,0.00024075017
6:19049822-20716660,0.00017294593
17:11469879-12854787,0.0001434572
20:56302917-57359062,0.0001314834
23:3229-45135,0.00012711853
6:22060377-24236375,0.00012501262
9:42913008-43066618,0.00012169429
8:184617-808139,0.00011210388
5:60285997-62401952,0.000110403154
17:77503378-77503685,7.6766766e-05
8:143780031-144945861,6.667835e-05
17:19083766-19526967,6.2464875e-05
6:14553443-16323782,4.8529728e-05
16:68606309-68648091,4.1662654e-05
10:21859872-21874211,4.107128e-05
8:58694882-59488208,4.0444673e-05
8:145962567-146264846,2.7476115e-05
1:239544570-239630032,2.6057738e-05
8:30109992-30278937,1.3315095e-05
