Feature,Importance
3:16617887-16778176,0.09863872
1:74137824-74816963,0.09078443
12:31173065-31257959,0.053549424
6:122354776-122673457,0.049851723
14:105654998-105693581,0.038151078
11:7803570-10028138,0.038011078
3:127138046-128434521,0.032758217
14:54705831-57591863,0.030704599
19:34467144-36255437,0.029748728
17:35076296-35282086,0.026430937
23:1672003-1687507,0.02640598
16:82128902-83298645,0.02609402
22:41307174-41912419,0.024617694
12:63574243-64694907,0.022249032
17:1542118-1560766,0.020006917
21:14489502-15461383,0.016086707
6:97827305-98245127,0.015934534
22:37683612-37705310,0.015931336
22:22606654-22638797,0.01555471
22:23022675-23926329,0.014807295
12:70462057-70560603,0.014620456
1:145820605-146012014,0.014442889
6:611289-618999,0.013422006
6:1292057-1353261,0.013232487
17:45285715-45505568,0.013208687
17:2361350-2900841,0.011617936
5:150148732-150201145,0.010191417
17:23604362-23631712,0.01017768
1:2927-43870,0.010055534
11:64957546-65658835,0.009829545
12:64727853-66012212,0.009499511
6:334423-600935,0.009184147
22:27829159-28903600,0.009044916
15:18722595-18790589,0.008283198
1:149369522-149394958,0.007630621
1:149579637-149582884,0.00721258
16:86571161-86861829,0.007130369
8:42191493-42325689,0.007090932
5:175563657-175907334,0.006776018
15:32447707-32511475,0.0064338893
6:18550170-19001738,0.0059809736
1:16126501-16531740,0.0058947345
6:32718991-32728487,0.0058450596
6:1436117-1512043,0.005396822
1:244947984-244955806,0.005290458
1:31968013-33181040,0.0049085785
12:42744201-43936926,0.0043209763
17:41011530-41041674,0.00397854
12:88551907-88910171,0.0038481131
1:193480150-193527058,0.0036491128
19:46042726-46073325,0.0035312362
16:68710277-68751390,0.0034792484
14:20418299-20477376,0.0031757043
6:32586131-32600962,0.003163839
8:35204286-35426691,0.0029979816
1:1271190-1590570,0.002983989
1:66956044-67293111,0.0028128815
23:91489731-91607636,0.002755328
8:115852788-116921245,0.0026520032
17:42161364-42296514,0.002634913
22:17298569-17337860,0.0023531185
12:77023447-82859962,0.002312774
6:151923886-152073221,0.002277827
14:106216726-106349756,0.0022559818
6:67665685-68602261,0.0021719593
1:2611444-2641811,0.0020840522
5:69274433-70345552,0.001984054
1:87839437-89193171,0.0018414389
18:17278237-18565403,0.001484038
15:91021118-91761159,0.0014840206
10:4952746-6573717,0.0014524988
9:42913008-43066618,0.001235088
6:57648021-58019711,0.0010927367
12:88953160-90674492,0.0010691931
1:12833868-13002452,0.0010506841
6:6356121-7863271,0.00096114643
1:34172947-35330813,0.000951008
16:41636-151666,0.00092980237
1:202366885-203532522,0.0008175589
8:97415915-97633935,0.0007983924
9:43094089-43410478,0.00078790967
6:69820589-70731852,0.00057110074
19:32964337-33432675,0.0005545155
1:120313797-120384620,0.00052122184
11:78706656-79810606,0.0004776822
21:44231716-46914686,0.00046587092
8:38599339-38743232,0.00035293898
1:118811438-119105315,0.000261915
23:422315-462468,0.0001725415
17:984101-1003742,0.00016372469
5:36845462-39113391,8.27648e-05
16:83310258-86444508,7.765769e-05
3:193425674-193467200,5.7962072e-05
14:22022060-22034704,5.6242177e-05
12:11404653-11430887,3.2524164e-05
3:48631976-48677740,2.5857496e-05
1:120405944-120737345,2.51245e-05
15:32605086-32654561,2.6140403e-06
