Feature,Importance
1:2927-43870,0.073931225
17:35076296-35282086,0.07246635
12:74728500-75387573,0.069890484
22:26999547-27819338,0.055868223
1:21483025-21545437,0.051988754
12:85450052-85962613,0.051441632
20:194755-763411,0.034556944
17:20569693-20596699,0.032924104
12:51241859-52425218,0.031848706
5:93308740-93320336,0.030442936
16:67314736-68371045,0.028610952
1:35903416-37578554,0.024724623
16:68838368-68874167,0.020411415
6:18550170-19001738,0.020048695
17:60204302-60347930,0.019688146
1:13520352-15852641,0.018356077
22:22725750-22731544,0.017611403
14:32610323-34077415,0.016452847
5:802518-826044,0.014298334
6:32586131-32600962,0.013305442
1:6613363-8038878,0.012345081
16:70601469-71161060,0.012341746
11:32019726-32772242,0.012320209
22:41307174-41912419,0.011813341
14:73071404-73092018,0.01172863
22:28922568-30224848,0.011633249
1:31006782-31124964,0.011611312
13:36198054-40789054,0.011447048
1:29088543-30687222,0.008552658
5:70716278-70721505,0.008390191
17:40859120-40926154,0.0073740166
1:1676445-1703748,0.007301367
5:49619946-49866980,0.006888867
11:80263397-80790766,0.006637203
1:3521345-3798798,0.0063880184
16:29560500-29582349,0.006034608
6:5839-85465,0.0059311697
15:27009381-32443495,0.0057280683
14:18624383-19090564,0.0054858946
1:31968013-33181040,0.005074695
2:131792734-131931782,0.005072893
5:150224239-152555267,0.00484251
12:64727853-66012212,0.004698921
1:72489681-72620747,0.0046741287
3:193425674-193467200,0.0046279733
5:763494-786455,0.004443782
16:69391442-69397102,0.0042848806
4:897264-916652,0.0040640524
4:93240865-100160841,0.0039747506
13:20633975-20649522,0.0038418805
3:50330225-54374166,0.0035463402
18:22269177-22793854,0.0035447716
17:41011530-41041674,0.003534627
17:33708879-33836794,0.003369255
8:71114730-72584340,0.003353197
1:199047681-199054142,0.0033143505
17:41062669-41447005,0.002986444
3:4109224-4214897,0.0026952426
1:26233527-26722236,0.002596545
1:142116690-142435868,0.0024604928
1:236280081-237042779,0.0024035925
19:20422576-20493401,0.002269069
6:57477427-57636798,0.002238894
9:38805416-39141696,0.0020618457
1:46445058-47002412,0.0020311011
3:199333505-199383479,0.001988894
16:68606309-68648091,0.0016991202
5:68785515-68850823,0.0016402233
1:8050444-10537398,0.0014639999
1:193480150-193527058,0.0013542653
1:120313797-120384620,0.0013437951
14:52672118-53311109,0.0013417721
6:32766023-32821094,0.0012379539
1:149579637-149582884,0.0011676671
8:98721543-100441109,0.0011621076
6:135204537-135259324,0.0011578978
17:36250672-36351895,0.0011144066
17:52934138-53132322,0.0010837066
1:58269395-58818282,0.0010810496
15:62165778-63146938,0.0010801747
1:2664285-2665530,0.0010790873
14:19154992-19216369,0.0010162963
6:22060377-24236375,0.0009847472
1:244693374-244865778,0.00093999295
6:32718991-32728487,0.0009307421
15:32605086-32654561,0.00091779255
6:6356121-7863271,0.00084593287
1:145647143-145716245,0.00077848
3:75870144-75896020,0.00074119575
9:42913008-43066618,0.00074017444
3:196908262-196937230,0.0007125588
7:38065862-38069416,0.0007061887
15:32447707-32511475,0.0006969556
22:37683612-37705310,0.0006008036
1:145820605-146012014,0.0005954311
20:45232779-46038929,0.00058679894
16:71180297-71797476,0.0005494623
1:2611444-2641811,0.0005407305
11:70519863-70552702,0.00050974294
20:32377973-32691183,0.00050197955
16:30561643-31835555,0.00046472845
11:55124730-55194990,0.00042693762
4:4308119-4314081,0.0004167124
8:19181564-21447923,0.00039815137
1:245054641-245071941,0.00037419502
8:101808084-102428770,0.00036124937
17:77503378-77503685,0.00033750117
8:36347029-36416687,0.00027383864
16:68710277-68751390,0.00027336314
23:3229-45135,0.00015444789
4:9047040-9477600,0.00013648494
8:120266140-121155354,0.00013132444
14:19402284-19490630,0.00012985681
14:73106558-73114128,0.00010016941
11:95737778-98627006,9.929836e-05
15:32523241-32594902,8.5556225e-05
16:59325545-61138989,7.344847e-05
8:29592601-30101874,2.1529164e-05
16:32378126-32748349,1.881427e-05
8:97415915-97633935,4.0533323e-06
