Feature,Importance
3:16617887-16778176,0.11782426
6:334423-600935,0.10352283
11:76374332-76586638,0.05678876
16:67314736-68371045,0.049946636
6:18550170-19001738,0.045060996
17:35076296-35282086,0.038763937
15:53166-592121,0.038305335
22:22725750-22731544,0.03695249
14:35347136-36478421,0.03538264
12:74674175-74721164,0.02642598
17:61247968-61578637,0.025291888
10:21880427-21920526,0.024515526
12:63574243-64694907,0.024312122
8:54691654-55840039,0.02323104
17:25904202-25950168,0.021096474
14:105602756-105630089,0.02005388
6:45107837-47047807,0.01951896
5:17570523-17719479,0.0186404
1:26758077-27414811,0.01841007
5:150148732-150201145,0.017483158
4:102672728-104401802,0.016949143
3:19936335-24520200,0.016043961
20:194755-763411,0.014187684
6:19049822-20716660,0.013860997
16:30561643-31835555,0.012935394
14:19505698-19515781,0.011048819
14:48586397-48763420,0.009584629
11:70519863-70552702,0.008798277
11:68740184-68819585,0.008777584
3:4109224-4214897,0.007966278
12:9528590-9585156,0.00783982
6:32766023-32821094,0.0066151395
8:144953439-145949490,0.0062260563
1:193480150-193527058,0.0061955657
16:50733339-51847185,0.0055099647
3:75870144-75896020,0.0054902467
19:41820589-42286136,0.00522139
16:69391442-69397102,0.0052004466
17:77653668-77696106,0.005055902
6:62077839-62654445,0.005024311
4:70442343-70445716,0.004036861
23:1672003-1687507,0.0037697994
11:74773664-74787471,0.0035008013
22:37683612-37705310,0.0034945458
3:127015333-127130406,0.003002156
20:8747-57263,0.0027512556
19:47934635-48237067,0.002541576
1:38432360-38569674,0.0024736952
6:69133049-69809498,0.0022687416
1:31006782-31124964,0.0021648237
9:43094089-43410478,0.0020299114
11:79858760-79974644,0.0020198752
6:2851182-4639919,0.00200981
8:39356595-39363050,0.0019518407
15:18835660-18884436,0.0018107477
1:21483025-21545437,0.0017900198
2:132210961-132323628,0.0016099613
1:85022-216735,0.0015717678
14:105654998-105693581,0.0015410287
8:42123757-42175380,0.0015168869
11:65669021-65808620,0.0014152181
9:42913008-43066618,0.0013177831
14:18149473-18537177,0.0013168453
16:69417987-69744010,0.0011774726
1:149579637-149582884,0.0011665159
15:100182702-100200937,0.0011101862
6:102825672-106012872,0.0010930393
5:71077546-89933522,0.0006163321
11:55200744-55207305,0.000614509
6:32605300-32629848,0.0005318791
1:141474904-141491470,0.0004935545
1:16954838-16997273,0.00043959913
14:21420105-21448635,0.00035694646
17:77442683-77478901,0.0001924181
5:34119335-34407822,0.00012452208
23:1317216-1398694,0.000118024596
