Feature,Importance
17:35076296-35282086,0.07680525
14:21464924-21511829,0.061736405
15:21195208-21982746,0.051430322
12:84542006-85443011,0.04698821
1:56126922-56811818,0.04663022
22:26999547-27819338,0.044372205
12:64727853-66012212,0.041362878
12:85986743-87258350,0.04023025
11:80263397-80790766,0.039008442
1:46445058-47002412,0.032759905
2:147413433-147652606,0.029186836
8:36426253-36481039,0.028740684
16:50733339-51847185,0.026698872
4:119714411-119812578,0.025974125
22:27829159-28903600,0.023277953
1:72489681-72620747,0.022368133
1:45231107-46047207,0.022367314
1:2643540-2645074,0.018052578
1:39437661-40202959,0.016628502
11:82288127-82586347,0.01620005
12:74728500-75387573,0.015194662
2:132210961-132323628,0.0136983525
3:106589477-111089189,0.013682212
17:77442683-77478901,0.01303803
8:37028146-37290782,0.012316973
1:50444082-51401581,0.011376297
1:58269395-58818282,0.011153238
17:61733108-61833313,0.010896159
15:39590440-39979013,0.010516905
14:18149473-18537177,0.010403664
6:146738-154410,0.009538933
7:99590278-106532636,0.008340255
16:68838368-68874167,0.007783244
12:62137202-62802242,0.0065605347
8:36512939-36612488,0.006496435
1:199087690-199111062,0.005746802
1:2927-43870,0.0053977957
16:68710277-68751390,0.005381086
8:35875555-36133992,0.0053348006
8:43452736-43515874,0.005122067
12:97156507-97840955,0.0048784395
18:18594203-18968555,0.0040017613
11:58439169-58548776,0.0039958307
6:89106148-90015649,0.0038859276
11:61339118-61799979,0.0038816028
6:18550170-19001738,0.0036670566
1:47089264-48831518,0.003647037
5:70716278-70721505,0.0034658788
5:70752359-71062539,0.0034085747
1:52445317-53651141,0.003380968
6:22060377-24236375,0.0030887786
6:110490286-110621141,0.0028198157
12:36739877-36991812,0.0027909183
15:44193179-48393597,0.0027434444
17:78572201-78653545,0.0024782612
11:59180249-59841891,0.0023823872
6:102825672-106012872,0.0023444258
1:12833868-13002452,0.002311737
11:78706656-79810606,0.002060245
17:41983407-42049540,0.0019118671
8:135587578-136878332,0.0019080611
5:89942176-93303306,0.0018860367
19:20552279-20887746,0.0017252917
17:444378-446414,0.0016985565
6:19049822-20716660,0.0016503595
17:23641542-23815398,0.0016290994
6:4933188-6340443,0.0016205214
7:53092720-54048050,0.0015942339
11:58566389-58626432,0.0015619805
11:77881751-77985428,0.001409883
5:154006451-157875296,0.0013781275
1:16757397-16794038,0.0013656737
8:30952516-31295499,0.0013358576
14:19268776-19330937,0.0011383727
20:61795796-62379059,0.0011363223
6:101081707-101714451,0.0011175999
6:4651403-4923955,0.0011061144
1:59947024-60037860,0.0010995957
5:150148732-150201145,0.0010219043
1:239337733-239364269,0.0010045035
20:29306447-29750304,0.0009780388
8:97415915-97633935,0.00090363185
1:38432360-38569674,0.0008663287
3:153300999-156963893,0.00081450806
1:179581225-181371569,0.0007410137
1:22674759-23463832,0.0007297977
11:69195212-69339332,0.0006457927
20:45124342-45222725,0.00052891206
4:5224-61876,0.00047763292
15:22374850-23389141,0.00047172487
16:30561643-31835555,0.00042993765
11:103640528-105452607,0.0004046645
23:3229-45135,0.0003950553
3:196947293-196962380,0.00034343702
6:139797732-140252392,0.00028600762
15:32605086-32654561,0.00016965784
16:54354643-54379834,0.0001257728
1:141500919-141527782,0.00010185781
19:232836-236846,7.014026e-05
15:41676219-44156737,6.446784e-05
15:32523241-32594902,3.9769457e-05
9:153131-194193,1.846924e-05
10:135142920-135266354,1.8434304e-05
8:35204286-35426691,1.6293607e-05
17:457721-461603,1.381141e-05
14:95084499-96542228,1.25219485e-05
17:5343504-7517491,1.7114793e-06
