Feature,Importance
6:18550170-19001738,0.11373979
17:984101-1003742,0.08627711
20:194755-763411,0.05070909
1:35903416-37578554,0.050539274
12:74728500-75387573,0.045647223
15:21195208-21982746,0.04052098
1:12833868-13002452,0.039042428
17:20569693-20596699,0.03390694
22:26999547-27819338,0.031955287
5:150224239-152555267,0.02820751
17:35076296-35282086,0.027962405
15:20307869-20387327,0.025258554
12:85450052-85962613,0.022491349
16:67314736-68371045,0.019796042
17:60204302-60347930,0.017305605
16:68838368-68874167,0.016656712
16:68667006-68679377,0.016482493
15:32605086-32654561,0.012959631
5:763494-786455,0.0128525775
1:43848683-44593810,0.012490572
3:196908262-196937230,0.012357964
22:28922568-30224848,0.012265189
22:45406576-47045591,0.012067764
3:16617887-16778176,0.012033599
6:611289-618999,0.011782673
6:131304839-132036965,0.011576954
5:70716278-70721505,0.011181216
1:193556792-193630262,0.010787084
3:48686316-50274167,0.009744411
17:32878910-32954357,0.008219674
14:95084499-96542228,0.008097934
16:49237703-50174920,0.008034822
1:87607672-87697095,0.0078804325
1:244947984-244955806,0.0075731347
16:29560500-29582349,0.006599035
1:199087690-199111062,0.00624316
16:70601469-71161060,0.006200321
22:41307174-41912419,0.0058442885
1:31006782-31124964,0.0056223064
11:80263397-80790766,0.0052287197
1:239337733-239364269,0.005221878
11:79858760-79974644,0.005064943
19:8246-232080,0.004993892
20:5229790-5512878,0.00482285
1:1676445-1703748,0.0046524764
16:69391442-69397102,0.004379696
6:126550-142586,0.004318815
13:59551837-62339014,0.0043182666
11:62753087-62867246,0.0042742747
16:30561643-31835555,0.0042515895
14:18624383-19090564,0.0042118267
1:2927-43870,0.0040159333
17:33708879-33836794,0.0037739328
11:61339118-61799979,0.00362766
3:75845446-75858339,0.0035649883
6:135204537-135259324,0.003430915
12:9528590-9585156,0.0034071521
1:146581869-146634734,0.00316385
14:67886288-68140129,0.0031591384
1:40207650-40612758,0.0028936581
3:103067334-103845179,0.0028856618
17:41062669-41447005,0.0025605925
12:64727853-66012212,0.00241433
3:163966040-163987465,0.001959505
18:11276577-14071828,0.0018464809
1:199047681-199054142,0.0017873931
1:31968013-33181040,0.0017200061
1:244693374-244865778,0.0017170021
17:40859120-40926154,0.0016745623
13:20633975-20649522,0.0016701382
9:42913008-43066618,0.0016701274
6:1436117-1512043,0.0016196077
1:102443157-103810269,0.001363458
9:561049-564737,0.0013032306
6:73930795-74768342,0.0011098712
6:32766023-32821094,0.0009784744
6:4651403-4923955,0.0009107929
11:58439169-58548776,0.000888015
8:98721543-100441109,0.00071278
17:32966528-33198713,0.00063972315
8:42917603-43133142,0.00037897952
8:97639200-98703368,0.00035841286
16:51853490-52456026,0.0002973166
7:54100285-55448490,0.0002919533
7:50712505-53062228,0.0002913068
1:6613363-8038878,0.00028736598
1:1738295-2477597,0.0002620836
11:61058999-61084614,0.00020804958
16:68710277-68751390,0.00017077125
1:72489681-72620747,0.00013283434
1:8050444-10537398,0.00013016621
8:43143792-43155815,5.420911e-05
22:22606654-22638797,1.4805167e-05
