Feature,Importance
3:18712267-19922255,0.08999434
11:54836429-55118214,0.08409993
16:82128902-83298645,0.06974888
17:35076296-35282086,0.041331694
5:802518-826044,0.037563123
16:68710277-68751390,0.034988906
12:63340667-63566937,0.03474593
11:69744088-69954921,0.030463705
1:16954838-16997273,0.029893478
3:75914406-75957900,0.028311178
6:32766023-32821094,0.02788215
1:145820605-146012014,0.02382072
6:611289-618999,0.021480639
20:194755-763411,0.021452535
12:31173065-31257959,0.020758554
16:72933295-73012768,0.018634697
1:16126501-16531740,0.018454213
23:108169857-122414714,0.018119896
11:57986437-58424388,0.017263563
22:22742616-23009582,0.016617797
14:21518235-22000194,0.015574646
6:40747924-42826227,0.015046549
5:763494-786455,0.014439564
1:38432360-38569674,0.014095318
9:43094089-43410478,0.0137760695
1:199087690-199111062,0.012827729
14:19350230-19397709,0.01270114
16:30561643-31835555,0.011980317
1:142570866-142598507,0.0111288205
17:41577520-41644979,0.010180563
16:69391442-69397102,0.010107296
22:37683612-37705310,0.009998388
23:151067607-152416606,0.009693965
6:146738-154410,0.008552102
1:2870100-2880675,0.008004391
3:75546791-75799957,0.007883085
17:51336095-51733282,0.0077117835
1:141474904-141491470,0.007707144
18:4316-75432,0.0070240693
14:52064745-52660995,0.006312148
17:7522884-8559106,0.005938312
8:97639200-98703368,0.005682029
15:53166-592121,0.0051221233
4:106972190-110834066,0.0045428155
18:42452207-44456688,0.004530861
11:74773664-74787471,0.004423391
9:43474997-43808233,0.004258342
14:106216726-106349756,0.004066811
17:42161364-42296514,0.004030049
6:1361599-1435871,0.0038406986
16:13422219-14817706,0.0034871618
11:69968689-69976020,0.0033622608
11:68740184-68819585,0.0032879433
2:34904779-39267014,0.0031669668
23:384298-385792,0.003088193
1:149369522-149394958,0.002935607
3:127015333-127130406,0.0028524175
23:3229-45135,0.002735443
1:193480150-193527058,0.0025155607
14:19505698-19515781,0.0024359664
6:55859081-57298746,0.0023212556
23:152422390-152548587,0.002027337
10:21859872-21874211,0.0020096668
19:232836-236846,0.0020006327
5:180342860-180362342,0.001995502
17:40859120-40926154,0.0016961035
16:29586070-30555422,0.0014062211
6:204528-238441,0.0013528484
14:18149473-18537177,0.0010482026
8:42123757-42175380,0.0010096983
2:131792734-131931782,0.0009834553
7:23318666-25286039,0.00086233387
3:24543616-25463517,0.00077451015
3:4109224-4214897,0.00070235296
22:41221190-41290227,0.0006502358
8:39870841-39957091,0.00046101067
18:36996895-42435594,0.00045150067
6:252939-284743,0.00039883528
9:42913008-43066618,0.00038778863
10:21880427-21920526,0.0003647565
17:35991941-36074566,0.00018951422
8:5952862-6907624,0.00014137775
8:28568337-28877291,9.0857844e-05
