Feature,Importance
22:40072147-41213949,0.102407284
12:72645832-73204852,0.07561858
17:35076296-35282086,0.06626165
3:193425674-193467200,0.06172888
15:53166-592121,0.046148498
12:57531034-59041688,0.04032691
6:18550170-19001738,0.03384517
1:16551324-16592466,0.030844903
16:86985669-88124384,0.029744739
12:64727853-66012212,0.02802909
10:377954-2223419,0.026372934
3:75845446-75858339,0.02484577
16:82128902-83298645,0.021751529
20:32347885-32368271,0.021027837
1:16126501-16531740,0.01859568
14:18149473-18537177,0.01770084
2:147700457-158902610,0.016563611
3:137852057-143671669,0.016402425
12:74674175-74721164,0.016245548
3:131215316-131299415,0.015310004
4:191062719-191134340,0.015224673
4:119714411-119812578,0.013945813
16:72933295-73012768,0.011836331
7:143321677-143391065,0.011075368
5:140203440-140221835,0.010984246
20:32696760-33365924,0.010806901
12:75396411-75693696,0.010551517
13:20633975-20649522,0.010080967
8:133850058-135582453,0.009973203
1:16757397-16794038,0.009611957
20:15036230-15158545,0.008680272
17:77422698-77432294,0.008206725
1:199087690-199111062,0.008105324
6:4651403-4923955,0.0064930297
10:4952746-6573717,0.0063250503
18:57167311-61400117,0.006235194
2:56853626-57106587,0.005973254
15:18722595-18790589,0.0059138993
12:98887240-100375665,0.0057176747
8:117915188-119933236,0.0056351717
1:244870377-244942436,0.0051491014
4:846154-890807,0.0037648836
1:120761983-120923696,0.003671599
3:16617887-16778176,0.0036621657
16:68606309-68648091,0.0036442757
1:16799163-16836986,0.0034516656
3:46761824-46823673,0.0034135652
23:131385521-132949963,0.003391454
16:54390012-54422612,0.0033633707
1:193480150-193527058,0.0033291308
6:32718991-32728487,0.0032332041
12:70462057-70560603,0.0027887207
3:136891846-137841243,0.0027852426
1:199273751-199356111,0.0027845039
9:126228345-127455560,0.002774371
20:30017699-30739657,0.0027562852
1:149369522-149394958,0.0025599152
20:37153404-38764590,0.0025559291
5:802518-826044,0.002534638
16:68710277-68751390,0.0023905858
17:41577520-41644979,0.0023690837
8:53262924-54668893,0.0022633534
6:22060377-24236375,0.0022374885
12:412868-427816,0.0020882944
19:232836-236846,0.00202767
5:150148732-150201145,0.0018686254
6:64750730-65951879,0.001784978
3:39066-342654,0.0017787713
1:141474904-141491470,0.0017408733
1:25354765-25402278,0.0015763053
5:69274433-70345552,0.0015425929
1:16954838-16997273,0.0013847512
23:1672003-1687507,0.0013165222
9:39157302-39244329,0.0012734939
8:39356595-39363050,0.0012641315
16:54354643-54379834,0.001197719
11:66520903-66704162,0.0011835201
8:36426253-36481039,0.0011474688
3:75870144-75896020,0.0010578132
12:59087176-60039028,0.0010126933
8:16701627-17310921,0.0009799221
15:32605086-32654561,0.00096359284
14:63418291-66677824,0.0008947149
15:32523241-32594902,0.0007199362
8:35694285-35751327,0.00071090873
22:41221190-41290227,0.0006295226
17:2333732-2343255,0.00059818744
8:126589494-127668868,0.00057917426
14:105857193-105881279,0.00055920525
9:42913008-43066618,0.0005321199
8:115852788-116921245,0.0004533483
23:422315-462468,0.00040761795
1:72661597-74078153,0.0004057852
1:245308564-245433846,0.00039005806
1:239391358-239517083,0.00034473464
8:105857203-107203129,0.0002934369
14:19268776-19330937,0.0002879547
17:11469879-12854787,0.00027926872
16:14956177-14988855,0.00027913408
23:3229-45135,0.00027890241
18:51630663-51747511,0.00027808896
20:16687718-16786404,0.00027362083
22:22695759-22714749,0.00026320163
22:37683612-37705310,0.00017943863
8:86741736-88440494,0.00017405686
10:89773041-90752756,0.00014297018
22:22725750-22731544,0.00013918233
16:29586070-30555422,0.00013040731
14:95084499-96542228,0.000116324765
8:97415915-97633935,0.00011582293
17:8567837-9872633,0.00010423339
11:103640528-105452607,6.59752e-05
22:22681244-22690716,5.1829997e-05
23:491711-524509,4.981689e-05
23:959048-1235529,2.4411249e-05
8:140666163-142443623,1.9900965e-05
23:96116-214107,1.3968799e-05
