Feature,Importance
3:196947293-196962380,0.10128872
12:74728500-75387573,0.07345126
1:12800742-12805297,0.06923482
1:102443157-103810269,0.06735687
5:150148732-150201145,0.04520577
18:14723811-14968075,0.042697355
1:31006782-31124964,0.036578923
6:40747924-42826227,0.034532297
17:2286862-2330659,0.029844452
3:16617887-16778176,0.029010229
17:35076296-35282086,0.026777295
6:45107837-47047807,0.026725281
16:68838368-68874167,0.023449594
8:43452736-43515874,0.020842249
1:193480150-193527058,0.020006852
17:984101-1003742,0.018282754
18:4316-75432,0.018239357
6:39271467-39767959,0.017771857
23:1672003-1687507,0.01732305
14:105654998-105693581,0.014336701
1:239391358-239517083,0.013813775
20:1516966-1539155,0.012613507
16:68710277-68751390,0.012517528
16:69391442-69397102,0.011403866
1:149369522-149394958,0.010323526
14:19154992-19216369,0.009509781
14:38908039-40550969,0.009390341
23:144052935-145145074,0.009204438
8:37746286-37882239,0.009043346
20:194755-763411,0.008866363
5:140433878-142819410,0.008834235
5:70716278-70721505,0.007997602
16:30561643-31835555,0.007963723
1:58269395-58818282,0.007223127
6:18550170-19001738,0.006824524
1:2882919-2901629,0.0064739846
1:199087690-199111062,0.006121987
1:211126341-211395327,0.0060179643
4:70334625-70410860,0.0058895033
5:69274433-70345552,0.0053896154
6:55859081-57298746,0.005291908
15:18722595-18790589,0.005214167
17:40859120-40926154,0.004864516
16:68606309-68648091,0.0048602633
6:30040917-30081128,0.0044626556
2:173485322-174896336,0.0043556294
5:154006451-157875296,0.0043092235
6:252939-284743,0.0040745204
5:873416-878290,0.003962528
21:39030818-39918819,0.003579365
11:5742476-5762182,0.0034448202
15:32605086-32654561,0.0032091774
1:57359130-58257959,0.002940474
1:43848683-44593810,0.0027018418
11:29167359-31313660,0.0024548122
14:42076777-43555063,0.0022303106
16:67314736-68371045,0.0019621465
14:105708209-105839439,0.0019609611
23:88434081-88986061,0.0019391906
6:64750730-65951879,0.0018648987
1:145820605-146012014,0.0018205304
1:31136968-31957740,0.0016996118
17:41062669-41447005,0.0015910557
1:792533-907406,0.0013613105
11:31323535-31998955,0.0012290099
18:14120810-14602888,0.0011863087
6:6356121-7863271,0.0011847132
17:22798530-22952517,0.0011667104
14:37627931-38890108,0.0011012092
17:77442683-77478901,0.0010802312
6:32605300-32629848,0.00080380903
11:58439169-58548776,0.0007854487
22:34837434-35584245,0.00077485084
8:36627162-36673994,0.0007394832
9:39157302-39244329,0.0007206916
18:17278237-18565403,0.00069776905
2:139773806-147365650,0.000659334
23:3229-45135,0.00059091375
6:32718991-32728487,0.00044459928
8:42917603-43133142,0.00036714267
1:141500919-141527782,0.00033294375
16:59325545-61138989,0.00020538326
3:46761824-46823673,0.00019212093
17:38035466-38070950,0.00018450443
8:39094753-39268591,0.00015236335
11:68972488-69191919,0.00014437916
1:117015146-117751415,0.00012594639
8:35875555-36133992,0.00012224472
14:48586397-48763420,0.00011948106
8:37028146-37290782,0.00011752864
13:29128099-30609461,7.4059426e-05
14:19350230-19397709,6.0452985e-05
19:32545047-32939756,4.9156988e-05
12:75396411-75693696,3.518444e-05
8:126589494-127668868,1.776015e-05
