Feature,Importance
17:35076296-35282086,0.09588307
6:611289-618999,0.07517576
17:22315936-22324326,0.070046216
22:41307174-41912419,0.054527726
16:56463550-56765910,0.04869994
6:334423-600935,0.047185518
6:40747924-42826227,0.046446864
16:86985669-88124384,0.034067333
12:51241859-52425218,0.033162944
14:105602756-105630089,0.02851719
15:32523241-32594902,0.02564085
1:2643540-2645074,0.023079159
15:27009381-32443495,0.02249035
5:150148732-150201145,0.021267949
1:70553640-70787481,0.021218337
8:21490551-22657603,0.021059602
14:19268776-19330937,0.021009648
16:48783687-49225359,0.0208287
1:104018651-104671817,0.020138115
12:85450052-85962613,0.019186303
2:132067307-132196569,0.015731193
1:199087690-199111062,0.015280688
16:52471337-52719744,0.014981584
14:105857193-105881279,0.013449215
2:91494116-91569435,0.011602237
16:50733339-51847185,0.010916869
1:16757397-16794038,0.01080963
1:193480150-193527058,0.010591259
8:97639200-98703368,0.010393975
7:127699224-127876072,0.009932177
11:103640528-105452607,0.008598828
5:70716278-70721505,0.008189179
12:84542006-85443011,0.008153957
16:68710277-68751390,0.007945112
1:244627520-244676774,0.007860159
1:193556792-193630262,0.0075799217
1:149591108-149598429,0.0054617673
16:53780548-54336421,0.00456032
8:39870841-39957091,0.0044251736
17:41011530-41041674,0.0038928343
5:62457701-65999278,0.0034660627
5:142831583-149027600,0.0033352433
15:19860116-19886840,0.0031113091
16:72933295-73012768,0.0030908897
16:14956177-14988855,0.0030773012
14:73071404-73092018,0.0027187625
15:44193179-48393597,0.0027132032
6:135204537-135259324,0.002674022
22:37683612-37705310,0.0024810294
3:196947293-196962380,0.0024174391
1:245054641-245071941,0.0022059933
16:191307-2499608,0.001758154
20:31894758-31945175,0.0017413683
17:77012812-77405218,0.0017067419
1:158296040-158314837,0.0016421977
13:20633975-20649522,0.0015996896
18:57167311-61400117,0.0015209449
1:149369522-149394958,0.001505253
1:141474904-141491470,0.001220141
1:244961779-244970723,0.0012198734
6:32732764-32738443,0.0011521195
5:104851801-108410768,0.001111174
23:3229-45135,0.0010822593
16:9048939-13407657,0.0010218854
4:70334625-70410860,0.0008900401
11:109089452-114667900,0.00079808076
16:4670009-9018298,0.00068440044
17:10999-29169,0.00068433967
8:36512939-36612488,0.0006650834
5:154006451-157875296,0.00066075526
17:29404250-29421633,0.0006567669
17:20959898-21204422,0.0005298414
16:30561643-31835555,0.0005287131
15:22038880-22138119,0.0005050802
20:45232779-46038929,0.0004886406
5:68785515-68850823,0.00047016935
16:69417987-69744010,0.0004515185
9:42913008-43066618,0.00041554426
14:73106558-73114128,0.0003570432
6:29962849-30010234,0.00034807905
8:2586264-3627077,0.00027549744
12:37995224-38184617,0.00026993867
15:19910867-20060061,0.0002543552
3:196908262-196937230,0.00023330984
8:184617-808139,0.00015550766
11:5742476-5762182,6.540495e-05
1:141500919-141527782,5.119058e-05
