Feature,Importance
6:4651403-4923955,0.087179296
1:39437661-40202959,0.053095397
18:19733211-22259536,0.05286305
20:194755-763411,0.048321772
3:199333505-199383479,0.045863464
15:32447707-32511475,0.04288795
9:110086022-110100386,0.039576523
16:70601469-71161060,0.03852434
16:29560500-29582349,0.035436273
21:39030818-39918819,0.03443703
15:27009381-32443495,0.032080334
1:109933787-109968401,0.0291548
19:13188639-14135749,0.024302812
17:35076296-35282086,0.024003401
21:44231716-46914686,0.022519564
7:38077657-38154547,0.020731736
5:70752359-71062539,0.01989857
1:104018651-104671817,0.01967521
5:150148732-150201145,0.015758216
3:48631976-48677740,0.014899634
16:14956177-14988855,0.01458134
19:40530071-40556205,0.01439987
23:132998038-140285388,0.012473096
8:35694285-35751327,0.01072237
1:149579637-149582884,0.010467609
23:122417938-131366673,0.009792049
1:193480150-193527058,0.009616816
5:69274433-70345552,0.008752408
16:67314736-68371045,0.008707906
6:131304839-132036965,0.008164158
14:18624383-19090564,0.008016004
11:15253180-15787974,0.007960989
2:61025070-61061211,0.0078371465
8:37636761-37737912,0.0077379863
6:30021894-30031367,0.0074450425
17:29882787-30323137,0.007406177
6:40747924-42826227,0.0067531937
1:149591108-149598429,0.0062246397
8:36627162-36673994,0.0058044367
1:146473741-146512434,0.0055083497
6:31564655-32119501,0.005355582
9:133002701-133023225,0.0053411326
1:16954838-16997273,0.005167922
1:199087690-199111062,0.0050666407
11:71305189-71377650,0.0046995394
1:117015146-117751415,0.0046396805
12:64727853-66012212,0.0045079
16:30561643-31835555,0.0043862015
17:39280577-40847517,0.004344409
9:42913008-43066618,0.0042487257
15:32605086-32654561,0.003968778
6:135204537-135259324,0.0037800416
6:32718991-32728487,0.003763038
16:68710277-68751390,0.0036893382
4:52891744-53940563,0.0031839155
11:80263397-80790766,0.00312297
3:4109224-4214897,0.0029472269
12:44923991-45851001,0.0029471016
11:61339118-61799979,0.0028682565
6:252939-284743,0.0027730826
8:39356595-39363050,0.002755278
6:19049822-20716660,0.0027352124
22:37683612-37705310,0.0026716802
17:41011530-41041674,0.0026113929
8:38599339-38743232,0.0024592886
6:165690639-165715368,0.0022134911
1:141474904-141491470,0.0021311615
23:1702016-1706462,0.0020585384
10:23795026-27363056,0.0019057418
1:149369522-149394958,0.0016669844
1:16757397-16794038,0.0016653572
1:16551324-16592466,0.0014587546
2:126799274-126901119,0.0013979203
17:77653668-77696106,0.001354413
1:2870100-2880675,0.0012156985
23:91632143-92103804,0.0012057085
7:141214728-141245219,0.0011888075
3:196908262-196937230,0.0010510698
14:19154992-19216369,0.0010108788
13:20633975-20649522,0.0009787877
6:64633346-64705894,0.0007680793
11:18447860-19551133,0.0007142629
1:120313797-120384620,0.00070448854
6:32586131-32600962,0.0004655165
6:151271304-151882964,0.0003546536
14:22259312-22545671,0.000339004
5:70716278-70721505,0.00030039562
23:422315-462468,0.00015763866
11:182372-223502,5.3508385e-05
1:119271891-119774102,1.4586535e-05
1:244627520-244676774,9.294754e-06
