Feature,Importance
12:85450052-85962613,0.10503243
17:35076296-35282086,0.09859562
22:41307174-41912419,0.09754871
20:1499034-1506379,0.0582043
6:146738-154410,0.05328387
20:39688990-40052114,0.04563422
3:75479859-75535753,0.042101413
12:57531034-59041688,0.037201043
12:51241859-52425218,0.036119647
1:16954838-16997273,0.031247884
6:63057692-64614816,0.027850533
15:39590440-39979013,0.023620384
6:40747924-42826227,0.021581953
6:32766023-32821094,0.01924715
1:2927-43870,0.016831199
3:18712267-19922255,0.01657587
17:35444422-35463146,0.015809458
10:4952746-6573717,0.014370384
20:50108575-51268051,0.014051357
17:40859120-40926154,0.014033324
4:70442343-70445716,0.012297967
1:16551324-16592466,0.010787487
22:15523118-15563672,0.010112565
16:191307-2499608,0.009679116
5:763494-786455,0.009459358
3:16617887-16778176,0.008481795
16:68838368-68874167,0.008446485
14:105602756-105630089,0.0077717756
15:32523241-32594902,0.0073945746
8:97415915-97633935,0.007262265
1:237050563-238730140,0.0068839896
5:70716278-70721505,0.0066410727
5:150148732-150201145,0.0064700255
12:64727853-66012212,0.0063023665
13:5179-123882,0.004949715
23:132998038-140285388,0.004808475
3:164343718-164427869,0.0047860653
4:119714411-119812578,0.0041570873
15:18835660-18884436,0.0039008819
2:91240477-91321476,0.003708784
16:4670009-9018298,0.0035888331
17:34989300-35067992,0.0035553034
15:44193179-48393597,0.0034633921
3:641257-4099960,0.0032155276
11:51244499-51381908,0.0029287655
7:141965869-141978333,0.0027488882
10:21880427-21920526,0.002729479
3:48631976-48677740,0.00252683
17:4974667-5014217,0.0023218407
19:20552279-20887746,0.0021760836
18:68386012-71032530,0.0021221777
3:31298148-34796905,0.0020601705
5:140203440-140221835,0.0020409306
22:37683612-37705310,0.0020147548
6:22060377-24236375,0.0019368851
12:7894681-7915622,0.0018280612
3:54381805-55759111,0.0017087894
1:149369522-149394958,0.0016684247
15:39578565-39587716,0.0015682603
11:7762277-7797993,0.0015186068
16:68667006-68679377,0.001232888
17:33846724-33937937,0.0012294727
9:21698371-22292223,0.0011970056
6:170856656-170943103,0.0010761645
8:117915188-119933236,0.0010633144
8:39368509-39505256,0.001043468
17:17104943-17885418,0.001011946
1:158319014-158365270,0.00097201945
3:34840321-39070614,0.0008478613
6:623776-634345,0.00079488545
6:69820589-70731852,0.00075218285
17:11469879-12854787,0.00068917917
8:30952516-31295499,0.0006856567
6:1358498-1359129,0.0006181957
8:4299996-4692082,0.0005674134
15:32605086-32654561,0.0005347778
5:68785515-68850823,0.00048384527
8:166452-181530,0.00045819354
8:35875555-36133992,0.00043103562
1:142570866-142598507,0.00040789426
16:30561643-31835555,0.0003831027
16:14956177-14988855,0.0003384196
16:68710277-68751390,0.00033503515
6:6356121-7863271,0.00031278378
6:131304839-132036965,0.00028318682
17:13035306-15423538,0.0002467951
6:19049822-20716660,0.00016398249
17:8567837-9872633,0.00015537535
1:245082256-245121447,0.00011549523
1:72489681-72620747,0.00011015813
8:184617-808139,0.00010468225
1:2870100-2880675,9.742832e-05
6:14553443-16323782,7.916451e-05
11:107409719-109050102,6.278417e-05
8:28883487-29205723,6.2098676e-05
1:245054641-245071941,5.529067e-05
23:959048-1235529,1.6750213e-05
6:162127431-162150671,1.5453328e-05
