Feature,Importance
17:22315936-22324326,0.0867192
22:41307174-41912419,0.07882459
5:150148732-150201145,0.07442812
6:40747924-42826227,0.07107835
17:35076296-35282086,0.04866834
6:611289-618999,0.048590872
8:21490551-22657603,0.046830866
6:334423-600935,0.042518165
16:50733339-51847185,0.03000398
12:51241859-52425218,0.026926652
1:70553640-70787481,0.025985647
14:105602756-105630089,0.024971727
1:16757397-16794038,0.024935482
14:19268776-19330937,0.023577647
12:74728500-75387573,0.02134236
16:86985669-88124384,0.02106941
11:103640528-105452607,0.018032396
7:294016-413795,0.014427545
1:104018651-104671817,0.01367065
16:68710277-68751390,0.012340373
8:39013480-39080885,0.011521194
22:37683612-37705310,0.011516816
6:32732764-32738443,0.011491759
2:132067307-132196569,0.010722622
15:32523241-32594902,0.010215988
16:82128902-83298645,0.009779218
5:70716278-70721505,0.009639187
16:48783687-49225359,0.009312774
11:15253180-15787974,0.00915039
1:2611444-2641811,0.008914
1:199087690-199111062,0.008761783
15:27009381-32443495,0.00855764
1:193480150-193527058,0.008052486
16:30561643-31835555,0.007899095
6:110490286-110621141,0.0075316154
2:91494116-91569435,0.007216381
4:69215734-69311985,0.007201046
14:20418299-20477376,0.0063269525
5:49988952-50268244,0.006247879
15:19805960-19845942,0.0058195153
8:37028146-37290782,0.0057621007
1:1676445-1703748,0.005081046
1:116081666-116824183,0.0049820337
5:763494-786455,0.0048361807
8:36426253-36481039,0.00475806
16:72933295-73012768,0.004219353
12:23801758-24366747,0.004017997
12:70462057-70560603,0.003938347
17:34863487-34894235,0.0035635196
15:88185003-88623472,0.0030607288
12:82881635-83804633,0.0029070554
16:191307-2499608,0.0025574933
15:44193179-48393597,0.002380878
1:244693374-244865778,0.002316723
6:135204537-135259324,0.0021020968
5:34119335-34407822,0.0019229625
3:89488409-89516057,0.0019096803
20:37153404-38764590,0.001774099
23:3229-45135,0.0010895137
1:149369522-149394958,0.000985908
15:19910867-20060061,0.0009243939
16:69763173-70593293,0.00091251725
6:79161515-80141390,0.00070153933
5:18945305-20776045,0.00061355275
23:354639-380891,0.00055673055
1:2870100-2880675,0.00051393115
1:120313797-120384620,0.00044417597
12:74674175-74721164,0.00015997009
16:46232996-46704264,0.00011165925
16:47380507-47610756,3.339867e-05
16:69417987-69744010,2.4158764e-05
11:101977732-103163021,9.704701e-06
11:5742476-5762182,7.759365e-06
