Feature,Importance
17:35076296-35282086,0.0633995
15:32447707-32511475,0.056780078
3:199333505-199383479,0.04749865
1:109933787-109968401,0.04489461
1:39437661-40202959,0.04438078
15:27009381-32443495,0.0432921
9:110086022-110100386,0.042317346
22:24876788-26191987,0.040254917
5:150148732-150201145,0.039800473
21:39030818-39918819,0.039682377
16:67314736-68371045,0.03487234
7:38077657-38154547,0.031051975
8:35694285-35751327,0.024457099
12:75396411-75693696,0.020520706
1:146473741-146512434,0.019335516
1:104018651-104671817,0.019090595
11:15253180-15787974,0.016436996
5:69274433-70345552,0.015232359
19:40530071-40556205,0.0147790015
3:4109224-4214897,0.014700182
16:69417987-69744010,0.014569299
1:16954838-16997273,0.0141563695
12:31173065-31257959,0.012320571
3:641257-4099960,0.012202162
20:194755-763411,0.012066283
1:244627520-244676774,0.011314059
1:149579637-149582884,0.010657245
21:44231716-46914686,0.010135145
5:70752359-71062539,0.010097207
16:14956177-14988855,0.009323813
21:28788834-30265339,0.008823887
1:193480150-193527058,0.008791341
4:897264-916652,0.0085342685
12:64727853-66012212,0.0084559135
2:47541529-48962866,0.008268399
11:72020024-72414605,0.007864237
9:133002701-133023225,0.0074788705
11:80263397-80790766,0.0073709
22:22725750-22731544,0.007144387
1:199087690-199111062,0.006279588
1:244693374-244865778,0.0059197675
6:64633346-64705894,0.005904375
23:132998038-140285388,0.0057903845
11:80023540-80218800,0.0055803973
12:44923991-45851001,0.005348728
6:40747924-42826227,0.0046438603
1:141500919-141527782,0.0041259844
9:43094089-43410478,0.0040603457
3:75914406-75957900,0.0039042612
17:77503378-77503685,0.0038308224
17:77653668-77696106,0.003781693
1:2870100-2880675,0.0036623313
17:41011530-41041674,0.003630042
16:72933295-73012768,0.0035767755
18:4316-75432,0.003576308
1:21483025-21545437,0.00329748
23:1702016-1706462,0.0032191407
16:29560500-29582349,0.0031963785
1:16551324-16592466,0.0029862789
6:19049822-20716660,0.002924601
17:39280577-40847517,0.0023085591
2:143031-165346,0.0023009595
1:142877399-143526765,0.0022135566
5:70716278-70721505,0.0021628747
2:196212-479448,0.0021212928
19:20422576-20493401,0.002020952
6:101760344-102800128,0.001991464
22:37683612-37705310,0.001891174
16:30561643-31835555,0.0018081686
22:26999547-27819338,0.0017974442
6:68631929-69110566,0.0016563548
1:239391358-239517083,0.0014885729
16:68710277-68751390,0.0013837527
1:158296040-158314837,0.0013808558
14:19997548-20406205,0.0013104831
8:39356595-39363050,0.001220552
18:14723811-14968075,0.0011967359
9:42913008-43066618,0.0011941451
16:23257230-25462573,0.001177133
11:234177-263286,0.0010834843
1:145820605-146012014,0.0010564338
11:77881751-77985428,0.0010276166
12:11793290-12143159,0.0009775573
6:131304839-132036965,0.00083255436
6:334423-600935,0.000825553
3:196908262-196937230,0.00077837857
8:55862289-56770315,0.0007724295
6:151271304-151882964,0.0007031992
18:15079189-15370631,0.00063417945
12:9528590-9585156,0.0005820236
15:32605086-32654561,0.00055394653
11:69703427-69736816,0.00053778454
11:75315081-76186622,0.00052253663
8:101808084-102428770,0.00050881173
1:157457777-157769567,0.000484165
1:26233527-26722236,0.00040886574
6:30040917-30081128,0.00040106857
16:31854837-31862577,0.0003886656
13:45269295-47682284,0.00036152278
8:34801779-34987140,0.00035426082
15:22163893-22272781,0.0003094253
20:61795796-62379059,0.00025202596
1:201169853-202358631,0.00024131607
17:11469879-12854787,0.00022739806
17:10999-29169,0.00017485929
1:145647143-145716245,0.00015651663
23:3229-45135,0.00015005803
16:68606309-68648091,0.00013488073
14:19268776-19330937,0.000112678936
22:22681244-22690716,7.986386e-05
17:18230762-18470630,7.348619e-05
11:55124730-55194990,3.506745e-05
1:142116690-142435868,3.445458e-05
1:150815602-151998352,6.4385026e-06
