Feature,Importance
3:193476462-196656506,0.08695298
17:35076296-35282086,0.0705452
12:33854-83748,0.05148323
16:68838368-68874167,0.049175087
12:31173065-31257959,0.0406687
18:22269177-22793854,0.037353028
3:80959005-82751614,0.032888275
6:122354776-122673457,0.031539153
17:1542118-1560766,0.02873996
6:40747924-42826227,0.025491705
5:70422297-70698794,0.024798505
16:69417987-69744010,0.0245529
22:41307174-41912419,0.023723861
4:119819380-119910398,0.02220198
3:130220686-130840184,0.020128965
1:2870100-2880675,0.019667834
23:152422390-152548587,0.019621074
5:763494-786455,0.017552152
4:162205286-162321148,0.016797027
8:64430407-65154750,0.016039442
1:42754729-43839204,0.014507919
17:23604362-23631712,0.014145889
8:42123757-42175380,0.012867829
7:143321677-143391065,0.012155154
5:150224239-152555267,0.011816873
11:80263397-80790766,0.011789097
3:4109224-4214897,0.011314393
23:1672003-1687507,0.011268311
15:18722595-18790589,0.011254493
2:242430070-242784096,0.010126722
16:67314736-68371045,0.009506386
18:14120810-14602888,0.00948591
6:106034811-106363651,0.009408135
1:193480150-193527058,0.00923203
6:170856656-170943103,0.00906816
3:75914406-75957900,0.008764384
6:55859081-57298746,0.007760405
1:149579637-149582884,0.0076138536
16:68710277-68751390,0.007594616
1:199087690-199111062,0.007394498
12:9528590-9585156,0.006900591
16:68667006-68679377,0.006772581
16:69391442-69397102,0.006288148
1:141474904-141491470,0.0062389555
23:144052935-145145074,0.006034539
8:63810-90816,0.0059474264
5:140203440-140221835,0.0052066185
6:30040917-30081128,0.005190429
5:154006451-157875296,0.004786168
23:3229-45135,0.0047204485
17:77442683-77478901,0.004717799
1:72489681-72620747,0.004025262
1:69374719-70163952,0.0036337643
1:149369522-149394958,0.0034113785
1:165958802-165988174,0.0033228649
9:38805416-39141696,0.0032614
5:873416-878290,0.0029328628
11:76374332-76586638,0.002691253
1:38432360-38569674,0.0026050576
1:16799163-16836986,0.002602266
6:89106148-90015649,0.0024794382
16:72933295-73012768,0.0024258064
3:586636-625689,0.0022842125
8:96256921-97415885,0.0022403265
12:64727853-66012212,0.002076599
1:58829706-59938549,0.0017507141
4:132983429-133222805,0.0016782678
6:655129-1291357,0.0016648577
1:31006782-31124964,0.0016102617
3:46761824-46823673,0.001395463
6:252939-284743,0.0012422557
17:77503378-77503685,0.0012386306
19:33781013-34430432,0.0012213006
1:70968966-72065805,0.0011159572
6:6356121-7863271,0.0010869699
3:196908262-196937230,0.0010407884
7:38077657-38154547,0.0010046592
9:42913008-43066618,0.0010039824
15:76841291-76879936,0.000930335
1:2927-43870,0.00091033604
1:149591108-149598429,0.00089089066
16:68606309-68648091,0.00069704786
1:142570866-142598507,0.0006576646
16:32378126-32748349,0.00061842345
8:105857203-107203129,0.0005936908
8:7040596-7261418,0.0005753121
8:8117271-8132139,0.00053812825
20:1516966-1539155,0.000529721
15:32523241-32594902,0.0005184981
8:184617-808139,0.00045724638
12:70462057-70560603,0.00036990122
1:141500919-141527782,0.00036073162
22:37683612-37705310,0.00032612332
1:239544570-239630032,0.00032486688
1:239391358-239517083,0.0003246744
15:32605086-32654561,0.00030051958
1:145820605-146012014,0.00029219888
17:5343504-7517491,0.0002618708
16:14956177-14988855,0.0002472124
5:69274433-70345552,0.00024639964
1:181387023-182641159,0.0002410411
16:33495501-33539023,0.00020881122
22:22672513-22676549,0.00020090985
16:30561643-31835555,0.00019561665
1:244627520-244676774,0.0001886581
16:191307-2499608,0.00015240349
6:110490286-110621141,0.00015070278
14:19350230-19397709,0.00014972493
11:103179669-103605605,0.00013819452
22:22681244-22690716,0.00012652873
17:8567837-9872633,0.00012591104
1:239337733-239364269,0.00011994678
1:146581869-146634734,9.616013e-05
11:5742476-5762182,8.713133e-05
