Feature,Importance
17:35076296-35282086,0.09587407
17:61247968-61578637,0.06555436
12:70462057-70560603,0.055634152
16:67314736-68371045,0.050711572
1:2927-43870,0.043276433
3:75479859-75535753,0.040325332
20:194755-763411,0.039782573
3:75546791-75799957,0.036927085
6:334423-600935,0.03515452
6:611289-618999,0.0351359
6:32766023-32821094,0.034209073
6:40747924-42826227,0.031390205
22:22725750-22731544,0.027709875
3:586636-625689,0.027514879
1:149579637-149582884,0.020693785
12:84542006-85443011,0.019931978
1:193480150-193527058,0.019553952
8:166452-181530,0.01845669
19:59406523-59440274,0.0178052
11:58439169-58548776,0.017651377
4:104413477-106965473,0.017529504
10:46396163-46568496,0.016651845
8:97639200-98703368,0.011665536
1:199087690-199111062,0.011217571
11:7803570-10028138,0.011131116
17:36250672-36351895,0.009800048
16:72933295-73012768,0.009595371
23:153466463-153491568,0.009302736
5:69274433-70345552,0.009284229
17:73979103-74243371,0.008902705
5:763494-786455,0.008750756
16:69763173-70593293,0.008021627
15:55258039-57620619,0.0078192605
12:97156507-97840955,0.0072508524
19:56816785-56859204,0.006732282
15:53166-592121,0.0059558456
11:76374332-76586638,0.005770203
3:46761824-46823673,0.005669456
8:98721543-100441109,0.005521543
5:802518-826044,0.005436759
6:139797732-140252392,0.00529832
8:7040596-7261418,0.004710532
8:39368509-39505256,0.0041337293
22:22681244-22690716,0.0039803553
3:18712267-19922255,0.0038391314
14:19350230-19397709,0.0038311677
6:146738-154410,0.0035864552
15:19805960-19845942,0.0034910522
4:846154-890807,0.003408905
17:3393853-4388997,0.0031244606
3:4109224-4214897,0.0029784618
14:21420105-21448635,0.0024328516
6:252939-284743,0.002411082
22:17398378-19199401,0.0021993555
22:15630903-16476727,0.0018438059
6:32732764-32738443,0.0017704933
19:9758535-10191584,0.0016702941
1:149369522-149394958,0.0016285243
14:73071404-73092018,0.0014898239
8:32962484-33337952,0.0012049386
5:150148732-150201145,0.0011269037
1:146581869-146634734,0.001078205
9:24873989-25144678,0.0010528989
22:41221190-41290227,0.0009770576
16:68710277-68751390,0.0009281369
17:41062669-41447005,0.0008755891
3:75914406-75957900,0.0008737863
11:5742476-5762182,0.00086305506
23:3229-45135,0.0008473288
9:153131-194193,0.00082593126
1:244693374-244865778,0.00082386564
7:141965869-141978333,0.00081258663
8:12623479-14185328,0.0007629401
17:4393276-4966472,0.00070278684
1:239391358-239517083,0.00068695645
17:37416931-38029088,0.00067294826
16:28508726-28529942,0.00065212045
16:33280759-33424939,0.0006511189
16:30561643-31835555,0.0006420662
1:120313797-120384620,0.000583591
17:2286862-2330659,0.0005749003
9:42913008-43066618,0.00056764664
8:184617-808139,0.0005471135
12:10464018-10484956,0.0004963585
1:16126501-16531740,0.0004905008
15:44193179-48393597,0.00046438276
17:41527705-41566540,0.0004617474
15:57627602-58554678,0.00043202873
1:145820605-146012014,0.0003965615
6:135204537-135259324,0.00036430164
6:170856656-170943103,0.00035285085
22:19209122-19829912,0.0003371373
10:89707445-89727363,0.00032035078
14:105602756-105630089,0.00028931684
8:14193778-14291793,0.0002870065
17:52115865-52175252,0.0002608344
23:422315-462468,0.00026003917
22:37683612-37705310,0.00025269657
8:7359040-7789937,0.00023402086
1:181387023-182641159,0.00023223246
3:196908262-196937230,0.00021192194
6:295212-314420,0.00019185191
3:75870144-75896020,0.000190667
8:29233976-29264810,0.00018791798
14:105857193-105881279,0.00018699633
1:141474904-141491470,0.0001510529
6:110408187-110448454,0.00012701956
1:146525071-146549143,0.00010123464
19:232836-236846,8.407165e-05
7:38065862-38069416,7.293681e-05
1:186293872-189329179,6.641728e-05
6:144123196-146421012,2.9980018e-05
