Feature,Importance
3:143686906-144718154,0.12722105
6:6356121-7863271,0.10097346
5:152572508-153979903,0.07780389
15:18835660-18884436,0.040727843
16:68710277-68751390,0.040310543
16:86985669-88124384,0.035656016
6:125139481-126167412,0.03259655
20:8747-57263,0.03201592
8:35694285-35751327,0.030891681
17:35076296-35282086,0.027729483
23:108169857-122414714,0.027524464
1:27418631-27637052,0.027430227
6:19049822-20716660,0.02652294
12:74728500-75387573,0.022505105
5:763494-786455,0.022139106
6:68631929-69110566,0.020379666
12:77023447-82859962,0.017281389
11:80263397-80790766,0.016132304
6:18550170-19001738,0.015659224
14:105654998-105693581,0.014504066
22:22651385-22665928,0.012650231
16:68606309-68648091,0.011965235
1:912799-1266212,0.011901683
12:64727853-66012212,0.0114460215
1:16693433-16750002,0.010380878
20:32377973-32691183,0.010258032
1:16757397-16794038,0.009793717
22:41221190-41290227,0.008850923
1:149369522-149394958,0.007627266
23:3229-45135,0.007503909
6:69133049-69809498,0.0072158524
1:193480150-193527058,0.007171532
6:35344147-37360148,0.007004065
22:23978623-24228038,0.0068858233
18:17278237-18565403,0.0062960503
23:152422390-152548587,0.006275408
16:72933295-73012768,0.0053122216
16:69391442-69397102,0.0052351626
1:42754729-43839204,0.0051956302
5:6356267-9839414,0.0047887247
3:41249898-46752789,0.0046767737
16:29560500-29582349,0.004630167
6:32672983-32702995,0.0045365114
16:30561643-31835555,0.00452211
3:75546791-75799957,0.004392942
5:178560621-179290850,0.0042027663
23:422315-462468,0.0041789995
6:1358498-1359129,0.0039968146
5:70716278-70721505,0.003686938
16:14956177-14988855,0.0029057227
2:115206978-115251658,0.0025827652
7:21242540-23314039,0.0023255507
5:180342860-180362342,0.0021977131
6:4651403-4923955,0.0021617627
16:76981676-82121025,0.0021084426
11:24432855-25844571,0.0019127545
17:41983407-42049540,0.001825843
23:1672003-1687507,0.0017307339
15:32605086-32654561,0.001707078
9:43094089-43410478,0.0016790514
12:75396411-75693696,0.0015186969
4:62447-79281,0.001363233
1:149591108-149598429,0.0013452326
3:75914406-75957900,0.0012882646
8:39368509-39505256,0.0012348617
1:16672053-16680432,0.0010342745
6:165690639-165715368,0.0010063335
8:50133866-50469104,0.00097141607
18:121700-128568,0.0009599432
8:53262924-54668893,0.00084794493
14:73071404-73092018,0.0007976485
2:132210961-132323628,0.0007617826
12:70462057-70560603,0.00072949135
17:457721-461603,0.00069787906
23:52844235-58365352,0.0006811522
16:54354643-54379834,0.00055022683
1:149579637-149582884,0.0005441451
6:135204537-135259324,0.00041134626
6:32718991-32728487,0.000322093
12:57531034-59041688,0.00027486923
6:22060377-24236375,0.00025895992
6:32766023-32821094,0.00023324604
5:57805582-58473974,0.00023100461
8:166452-181530,0.00021123294
