Feature,Importance
22:41293579-41298170,0.115843385
12:83810013-84520659,0.10150307
5:140203440-140221835,0.053590704
9:68214035-68262872,0.03619009
2:61025070-61061211,0.03496795
17:22315936-22324326,0.03350812
17:35076296-35282086,0.03270362
16:68667006-68679377,0.028921502
16:68606309-68648091,0.02804336
11:71305189-71377650,0.025957275
5:140433878-142819410,0.023820242
16:30561643-31835555,0.023413947
1:104018651-104671817,0.02300975
16:191307-2499608,0.022499505
4:846154-890807,0.021762598
1:193480150-193527058,0.020132259
17:25904202-25950168,0.019743348
2:56853626-57106587,0.01859111
19:13188639-14135749,0.01718668
1:116925150-116938461,0.015215994
5:93308740-93320336,0.01419056
8:36719696-36769058,0.014072909
1:16799163-16836986,0.014041122
16:48783687-49225359,0.0137743885
21:23023415-23393527,0.012384543
1:2664285-2665530,0.0119913975
8:42123757-42175380,0.011360471
16:68710277-68751390,0.009922792
8:37636761-37737912,0.009422543
6:611289-618999,0.009314813
1:2882919-2901629,0.00837346
9:6631759-6684944,0.008317026
12:64727853-66012212,0.008284269
4:56538786-56886195,0.007957509
6:1535319-2846224,0.007850636
1:149579637-149582884,0.0077392613
1:199047681-199054142,0.0076696603
10:42150759-42175348,0.007203052
10:27375620-30712263,0.007067808
18:30256816-36963702,0.006167569
6:146738-154410,0.006060714
8:36512939-36612488,0.005939573
6:6356121-7863271,0.0058362624
11:62264206-62741497,0.0057365308
1:116880909-116906096,0.0057221996
16:41636-151666,0.0057054996
5:154006451-157875296,0.005398137
17:43036086-43085236,0.0047933613
22:40072147-41213949,0.004609336
3:89488409-89516057,0.0045690457
8:40125478-40131470,0.0036410762
1:142570866-142598507,0.0034507106
19:32964337-33432675,0.003218615
5:69274433-70345552,0.0031264818
5:34119335-34407822,0.0029237412
5:70752359-71062539,0.0028679762
1:244627520-244676774,0.0027918853
1:107408809-108467581,0.0027226456
8:39356595-39363050,0.002393511
1:245009770-245014643,0.0023162004
4:65481054-65744197,0.0022779224
10:30759425-31037306,0.0019506649
8:37028146-37290782,0.0019227108
8:97415915-97633935,0.0019054521
3:41249898-46752789,0.0018220054
10:3183516-4945256,0.0016839216
20:52339941-52938123,0.0012286854
1:72489681-72620747,0.0011607594
7:140213-293548,0.0011246401
8:83989363-86575296,0.0010552477
20:38771196-39033123,0.0009643406
6:32732764-32738443,0.0009522814
17:42161364-42296514,0.00077780476
10:31047787-31264972,0.0007371145
16:82128902-83298645,0.00057251664
13:5179-123882,0.0005350125
12:74674175-74721164,0.0002958998
16:67314736-68371045,0.00025242814
9:42913008-43066618,0.00020253895
1:199087690-199111062,0.0002019158
17:41011530-41041674,0.00017190527
11:58566389-58626432,0.00016309685
17:77442683-77478901,0.0001345743
8:43264404-43419507,0.00012131944
22:37683612-37705310,0.00011185257
2:34904779-39267014,0.000101944686
8:35875555-36133992,3.7645204e-05
