Feature,Importance,Fold
1:2664285-2665530,0.0005701189008704323,1
1:16757397-16794038,0.00021169194517028708,1
1:16954838-16997273,0.0008168340716118883,1
1:17030134-17037487,0.002449281809533046,1
1:19200088-21470929,0.002458670423390847,1
1:25354765-25402278,0.0016757817011396716,1
1:72489681-72620747,0.0009312974289213003,1
1:83381408-83603746,0.0004898728214790391,1
1:120313797-120384620,0.002509382203357345,1
1:146525071-146549143,0.001748295200789459,1
1:149369522-149394958,0.0027174360118745145,1
1:149579637-149582884,0.0034604801580626955,1
1:199087690-199111062,0.0009196316572660065,1
1:244693374-244865778,0.0007270322326996716,1
1:244870377-244942436,0.0017822784752282437,1
1:244947984-244955806,0.001081158267384435,1
1:244961779-244970723,0.0011639267146072677,1
1:245308564-245433846,0.0017396267983458003,1
2:57141220-60843704,0.0003002334232383969,1
2:60860846-61005290,0.0027757635192530573,1
2:61025070-61061211,0.001556154948068677,1
2:61069435-67262586,0.0021814722002428157,1
3:521064-574415,0.0019196874103897881,1
3:4109224-4214897,0.0015465217935159482,1
3:16792439-18668016,0.002244452325287028,1
3:18712267-19922255,0.0020534461595950403,1
3:89488409-89516057,0.0008955016844551972,1
3:106589477-111089189,0.0004882984090917109,1
3:153300999-156963893,0.0009396407688126176,1
3:156981865-160212878,0.004177795803734956,1
3:160231691-163957219,0.0015337042962609861,1
3:163966040-163987465,0.0007249845999568647,1
3:164112881-164333847,0.004218983171901236,1
3:164454066-166625316,0.003927687968336507,1
3:166639991-168786545,0.007836854105920988,1
3:168804852-170462923,0.00036979877280487913,1
3:170472437-173237997,0.0013683523009799207,1
3:173247425-173637617,0.001133948119950028,1
3:173645852-176989598,0.00038040893961008087,1
3:177004388-181135381,0.00019047619047619048,1
3:193425674-193467200,0.002573293600540828,1
3:193476462-196656506,0.001462784048755208,1
3:196908262-196937230,0.002456177386548432,1
3:196947293-196962380,0.0007682888662988768,1
3:196972157-199325300,0.0033824837230981308,1
3:199333505-199383479,0.002129939565697413,1
4:4327213-4358339,0.004400074448054655,1
4:26278444-30019771,0.0010671189576333493,1
4:30083533-30560722,0.0024131818053586356,1
4:30573671-31049842,0.001625738024011738,1
4:69215734-69311985,0.0005698865977528263,1
4:70334625-70410860,0.0016081958499453669,1
4:70442343-70445716,0.0011753696478493288,1
4:162347852-163724527,0.0016969943009403922,1
4:163764301-166540017,0.0017249858371946598,1
5:763494-786455,0.0029725549921799906,1
5:802518-826044,0.004233683287228281,1
5:36075592-36816672,0.0006929957355271143,1
5:36845462-39113391,0.0007037315340261548,1
5:44516010-44864831,0.00025555023159239744,1
5:49892983-49980085,0.0005814006287072191,1
