Feature,Importance,Fold
1:146581869-146634734,0.0007633672928891617,3
1:149369522-149394958,0.016095018047668577,3
3:196908262-196937230,0.023191534911140947,3
4:162205286-162321148,0.010167812725826132,3
5:62457701-65999278,0.008032373324614336,3
5:69274433-70345552,0.021851781115150144,3
6:32732764-32738443,0.0054907126523443435,3
6:40747924-42826227,0.02592505688111583,3
6:64633346-64705894,0.016134625095799306,3
8:36426253-36481039,0.009376159977429114,3
8:36512939-36612488,0.008139228802494554,3
8:36627162-36673994,0.006331740762624097,3
8:42123757-42175380,0.018205528226094267,3
9:42913008-43066618,0.015384766461121108,3
9:43094089-43410478,0.0061506283753216704,3
11:83733321-85064586,0.007498495814417234,3
12:44923991-45851001,0.008934989319876607,3
12:45861893-47611599,0.007394883430856635,3
12:51241859-52425218,0.013660736958699309,3
12:63574243-64694907,0.012451107039416065,3
12:64727853-66012212,0.01595241827286747,3
12:66035532-66948440,0.013832855251871374,3
12:70462057-70560603,0.014696204860689514,3
12:84542006-85443011,0.029030374598317064,3
12:85450052-85962613,0.025010660844117377,3
12:85986743-87258350,0.019777609774038838,3
14:19350230-19397709,0.011652524836939753,3
14:35347136-36478421,0.00445317128902566,3
14:105602756-105630089,0.006545137996739484,3
15:32447707-32511475,0.012280780078610751,3
15:39590440-39979013,0.009343726783296138,3
15:39989024-40217541,0.012311661804667761,3
15:44193179-48393597,0.01189711098383414,3
15:55258039-57620619,0.009502018660331488,3
16:30561643-31835555,0.019421127453719465,3
16:67314736-68371045,0.008710564605736246,3
16:68710277-68751390,0.01220005622125876,3
16:68880321-69381055,0.012499704248255401,3
16:69391442-69397102,0.012365136066296637,3
16:69763173-70593293,0.016679481310886424,3
16:72933295-73012768,0.009500358654390141,3
17:35076296-35282086,0.18015780292735617,3
17:37416931-38029088,0.007856303415175892,3
17:38035466-38070950,0.018516920525673136,3
17:38077519-38710043,0.007270153711071855,3
17:39139634-39275931,0.009246145848228356,3
17:39280577-40847517,0.017419277512081284,3
17:41062669-41447005,0.02728128835847242,3
17:41458670-41494331,0.009722305369936991,3
17:41983407-42049540,0.009857153214372664,3
17:58829892-59043189,0.008749296319275067,3
17:61247968-61578637,0.009908748457045655,3
17:61590200-61726416,0.010600120444065103,3
17:61733108-61833313,0.012162865489559404,3
17:77704506-78562654,0.008612265646128383,3
17:78572201-78653545,0.010851990239648075,3
18:42452207-44456688,0.008580919849620448,3
18:47386120-48178655,0.0070798467357729555,3
18:48187829-51613228,0.005830297495256039,3
20:194755-763411,0.019282312428191246,3
20:771302-1487457,0.004354863244931704,3
20:61795796-62379059,0.0073429797851103686,3
22:22725750-22731544,0.02004044805071191,3
22:28922568-30224848,0.010862568875475003,3
22:30243922-31511793,0.01741617145628529,3
22:31521603-32950474,0.008617337641444272,3
22:41293579-41298170,0.013536385148321096,3
