Feature,Importance,Fold
17:984101-1003742,0.0023980784719116097,4
12:74728500-75387573,0.007340769946377284,4
1:42754729-43839204,0.013666085988333302,4
1:12800742-12805297,0.004116108104671782,4
11:32019726-32772242,0.002565600034493993,4
6:6356121-7863271,0.016670864915304916,4
8:37746286-37882239,0.013535970269298831,4
20:194755-763411,0.006794491917461319,4
17:35076296-35282086,0.14267733626582757,4
16:69763173-70593293,0.005440966864513872,4
16:67314736-68371045,0.010495915969771992,4
16:68838368-68874167,0.011739311968704789,4
5:54350373-55141379,0.0013135243424880364,4
4:145396784-148091215,0.0033139360416843595,4
11:80263397-80790766,0.010363003170434973,4
1:193480150-193527058,0.004989108284823704,4
1:102443157-103810269,0.0077118891448748755,4
16:68710277-68751390,0.00852908066951821,4
14:21464924-21511829,0.005999994205820763,4
23:153466463-153491568,0.007650639827433922,4
17:24446821-24694533,0.0050192345553126665,4
1:239391358-239517083,0.006393221913355072,4
3:199333505-199383479,0.012878383647455626,4
5:159735059-161722215,0.011246612171890621,4
5:69274433-70345552,0.01753295778424595,4
5:763494-786455,0.008574243180232251,4
6:40747924-42826227,0.018443000443229312,4
5:70716278-70721505,0.022426446506400008,4
14:105654998-105693581,0.004529721074349268,4
3:196908262-196937230,0.01983443283581152,4
17:24093273-24104500,0.011442743893124404,4
18:19733211-22259536,0.0058728105186861895,4
1:57359130-58257959,0.007626121111498444,4
17:41011530-41041674,0.017402328562058072,4
6:131304839-132036965,0.014686631091214788,4
17:39280577-40847517,0.02603322383779455,4
23:3229-45135,0.010475231420461665,4
16:69391442-69397102,0.010149521232110836,4
9:42913008-43066618,0.006538520984563218,4
16:30561643-31835555,0.012045522079792802,4
5:140433878-142819410,0.008738072456774115,4
1:199087690-199111062,0.011839665322425138,4
17:32221174-32383368,0.0064685331533963575,4
1:149369522-149394958,0.013976473244687145,4
21:17408551-18006620,0.004256201543906613,4
17:1542118-1560766,0.010994038263031565,4
11:15925810-16521314,0.002651045362870072,4
11:62264206-62741497,0.004113857963328552,4
6:66247043-66553014,0.004726093514495613,4
1:141474904-141491470,0.004558162148460144,4
8:38313929-38522146,0.004150287273938157,4
2:47541529-48962866,0.003190689572096563,4
5:93308740-93320336,0.009210543605337846,4
16:14956177-14988855,0.006502732959678237,4
8:64430407-65154750,0.004239813049234039,4
3:39066-342654,0.003945689265166108,4
12:9528590-9585156,0.008515715741075304,4
6:4651403-4923955,0.01697874011805018,4
1:2643540-2645074,0.0027574254578082674,4
16:68606309-68648091,0.008671124015876644,4
13:93513108-95399913,0.0028197268048985023,4
15:32605086-32654561,0.009450076454419452,4
8:39013480-39080885,0.0033431859738213524,4
1:149579637-149582884,0.010326752896357358,4
17:25537018-25610913,0.0032129187818714694,4
12:70462057-70560603,0.002584581433484017,4
11:71305189-71377650,0.002907840423690102,4
5:6356267-9839414,0.003913840186308102,4
6:204528-238441,0.00785312901552328,4
18:14723811-14968075,0.00593715559283553,4
21:36471530-36734826,0.00625478028010347,4
22:22725750-22731544,0.007736947437721785,4
11:61339118-61799979,0.0035510709052222716,4
23:282116-343473,0.00643960338344157,4
22:41307174-41912419,0.004900106056597474,4
16:18701947-19396257,0.0037980513626692256,4
18:16808486-16996321,0.0055711288447556516,4
3:75914406-75957900,0.005549057738414099,4
8:50133866-50469104,0.009266309690928082,4
17:78572201-78653545,0.003776579414171872,4
6:1436117-1512043,0.0062447338850167705,4
8:41575958-42118548,0.009338508508800442,4
1:12833868-13002452,0.007306574665068253,4
18:14120810-14602888,0.0027310583230281604,4
3:75546791-75799957,0.005657748574418915,4
17:42975134-43019545,0.004293213749836273,4
11:79858760-79974644,0.0052157901409151195,4
14:106216726-106349756,0.0032054296398129007,4
4:3556852-3568531,0.0022648964077714284,4
1:15858551-16119613,0.005255094963454975,4
6:22060377-24236375,0.00488302025756071,4
6:94517742-97817899,0.005496401811378282,4
16:69417987-69744010,0.005031257124672894,4
6:165690639-165715368,0.0053368726661726625,4
16:51853490-52456026,0.0019227347688140078,4
14:105708209-105839439,0.006830979347869321,4
16:29560500-29582349,0.009414558876369543,4
23:144052935-145145074,0.006175172179302409,4
8:43264404-43419507,0.005229485929372833,4
18:22269177-22793854,0.0062519720518753276,4
1:244693374-244865778,0.0019958022060162276,4
8:39356595-39363050,0.0059932975612983636,4
16:191307-2499608,0.005539278978596026,4
11:29167359-31313660,0.002208865078442677,4
16:21382561-21444431,0.005958972513137025,4
4:846154-890807,0.0025167288681386163,4
12:59087176-60039028,0.006056020140446048,4
12:75396411-75693696,0.007615529445434907,4
1:370546-372295,0.005593924219481734,4
16:15039224-16166785,0.004215014159774744,4
8:38168564-38303346,0.0032582542949882573,4
12:64727853-66012212,0.004331392988733701,4
3:89488409-89516057,0.001923255815398893,4
13:20633975-20649522,0.004121355844022196,4
11:118115430-118362161,0.009156336294716941,4
20:17587221-18440839,0.0028662627568057757,4
8:97639200-98703368,0.0032043793948970506,4
14:73071404-73092018,0.005160830434080484,4
14:19350230-19397709,0.004863197825784046,4
1:141500919-141527782,0.002778880648770912,4
17:35854781-35986154,0.010849422586064115,4
5:62457701-65999278,0.005566162117251494,4
