Feature,Importance,Fold
3:16617887-16778176,0.011710833827303195,2
22:23022675-23926329,0.034134148641811767,2
15:53166-592121,0.007108864775393066,2
16:86985669-88124384,0.007868356660691996,2
6:18550170-19001738,0.010194868001623721,2
1:30716764-30984527,0.020004407017157076,2
15:32447707-32511475,0.01490787129546575,2
17:35076296-35282086,0.12210130039327263,2
11:61339118-61799979,0.0069505174251697,2
11:74773664-74787471,0.007057024670195185,2
16:68710277-68751390,0.020184864957394206,2
22:41307174-41912419,0.015624652447174392,2
16:82128902-83298645,0.010458707350189157,2
12:57531034-59041688,0.009014159051138124,2
6:31564655-32119501,0.006446709472160023,2
3:12735694-14873985,0.01095415613802302,2
19:40530071-40556205,0.009377432247592911,2
12:64727853-66012212,0.026966791366494408,2
3:75479859-75535753,0.004283909048851643,2
1:16126501-16531740,0.005288838316323369,2
12:71710336-71905426,0.008661937614888537,2
3:75845446-75858339,0.023584495666606153,2
6:22060377-24236375,0.018740886468815585,2
6:165690639-165715368,0.004816659870764985,2
4:143274574-145390888,0.005853393506510804,2
3:137852057-143671669,0.011901930004099233,2
1:199087690-199111062,0.0026819834397569012,2
14:105654998-105693581,0.0059429812141271994,2
1:193480150-193527058,0.012959589789952614,2
23:61714710-64403534,0.001453909367095689,2
20:1499034-1506379,0.00896885853094287,2
23:1672003-1687507,0.01243552525926099,2
3:46761824-46823673,0.009722273962126294,2
6:4651403-4923955,0.005742246320391714,2
20:31744580-31883257,0.004141113954671101,2
5:150148732-150201145,0.006852474822949707,2
17:2361350-2900841,0.007748417819878928,2
14:18149473-18537177,0.0027455729443869644,2
12:97852156-98629015,0.022572485773399667,2
4:162347852-163724527,0.004280124319670477,2
18:14079350-14091534,0.008253556781010593,2
12:69315717-70369674,0.008136433167145928,2
16:68606309-68648091,0.0060436144315941884,2
11:182372-223502,0.010062093319183596,2
3:9923074-11677508,0.002307126923845686,2
16:68667006-68679377,0.002182204755604838,2
6:55859081-57298746,0.004152439524088999,2
1:16757397-16794038,0.005296651823371902,2
4:69215734-69311985,0.005697960808702506,2
1:1738295-2477597,0.004340850775949372,2
19:59406523-59440274,0.003952504669092663,2
23:1702016-1706462,0.013524433911388297,2
18:14120810-14602888,0.010263591038650077,2
6:32672983-32702995,0.007616292067608485,2
8:48952907-49214104,0.009757040778931662,2
1:16799163-16836986,0.009183345271183712,2
4:162205286-162321148,0.004136010492379336,2
3:170472437-173237997,0.010912782697851018,2
17:1859252-1859812,0.004552538693699404,2
14:19154992-19216369,0.006656003767266399,2
10:72351591-73557841,0.005612338824419937,2
10:27375620-30712263,0.003820653818708167,2
4:846154-890807,0.00794275561755108,2
6:52211708-53295979,0.009000917499174973,2
17:41577520-41644979,0.007060180352118077,2
22:41917843-42643973,0.018860554856568134,2
5:69274433-70345552,0.02090233189354371,2
23:144052935-145145074,0.009384523153657955,2
1:2927-43870,0.0055003662503085365,2
16:29560500-29582349,0.0035498501928110434,2
17:42975134-43019545,0.007731398683756067,2
6:623776-634345,0.008900319926555203,2
17:11469879-12854787,0.008966157372175218,2
17:78572201-78653545,0.000564705882352941,2
6:204528-238441,0.008125357696901389,2
1:2611444-2641811,0.010822489972282951,2
1:245009770-245014643,0.009916542897859185,2
15:32605086-32654561,0.01825985669944935,2
12:12157656-12837059,0.004495529403361186,2
13:20633975-20649522,0.004385175534427448,2
4:178373531-178507603,0.003591610566823553,2
17:41011530-41041674,0.05971703550569464,2
1:146473741-146512434,0.0034155371847937924,2
18:42452207-44456688,0.010113177369168794,2
6:29939288-29950805,0.004536349501550711,2
1:53661750-55331098,0.008191821597371121,2
1:108571690-109922013,0.006756738917950532,2
14:19268776-19330937,0.003434976931085022,2
18:51630663-51747511,0.0146322593927662,2
5:70716278-70721505,0.02405645900466558,2
19:2345665-3342864,0.004785629301283103,2
6:126550-142586,0.003493648746593755,2
