Feature,Importance
17:35076296-35282086,2.823287930202829
20:1516966-1539155,0.5096351186169509
16:68710277-68751390,0.48509506180039225
3:196908262-196937230,0.4831649618930398
16:69391442-69397102,0.4197972018549113
8:36512939-36612488,0.391756815364318
22:41293579-41298170,0.35669551758829815
15:44193179-48393597,0.3557564932520289
12:75396411-75693696,0.35159387494205085
12:64727853-66012212,0.30490927557511677
15:41676219-44156737,0.24060812828619327
16:67314736-68371045,0.23782716092055106
11:78137964-78627898,0.2316034021527794
6:40747924-42826227,0.2310429771679303
8:36426253-36481039,0.2116580960610333
8:35875555-36133992,0.19828429353624835
16:69763173-70593293,0.18934583672707603
15:39989024-40217541,0.18695879447350458
15:39590440-39979013,0.18695879447350458
8:145962567-146264846,0.17389291537756635
12:74728500-75387573,0.1624142480729992
15:39578565-39587716,0.15537636420930795
5:150224239-152555267,0.15241726231198705
23:83340047-88078465,0.13461634383608917
17:77653668-77696106,0.13392993138257478
6:89106148-90015649,0.12040360209336524
10:18433402-19850716,0.11974140769753916
22:41221190-41290227,0.11823017468508386
17:42648686-42873571,0.1168647412929495
8:36627162-36673994,0.11603985135671345
6:111038086-111980766,0.11386423803882784
5:154006451-157875296,0.11253707375176061
17:77704506-78562654,0.10844980929705725
12:9528590-9585156,0.10496020764005105
1:199087690-199111062,0.10195902451550341
12:85986743-87258350,0.08075945142672218
15:32605086-32654561,0.08059188325043455
1:53661750-55331098,0.08003456551079574
23:3229-45135,0.0754882804727071
17:42301553-42639030,0.07128340981071195
17:42161364-42296514,0.07128340981071195
22:30243922-31511793,0.06397973882896245
1:38432360-38569674,0.05895220233055499
8:42123757-42175380,0.05707526008015067
6:70738275-72163725,0.05592747524609005
22:17298569-17337860,0.05347362394092228
11:78005966-78127149,0.050519754290866525
22:28922568-30224848,0.05041063361040904
6:22060377-24236375,0.04706322995800955
22:22725750-22731544,0.04447688459225723
17:43389085-43525899,0.03288365951892084
1:149369522-149394958,0.030186440122733308
8:29497110-29571339,0.01991650333347705
11:66160840-66454365,0.019412678879102738
5:152572508-153979903,0.0143083809077943
12:85450052-85962613,0.011454588434803865
12:84542006-85443011,0.011454588434803865
6:24244934-26055528,0.006050454290390701
1:52445317-53651141,0.003384232600232199
17:25816140-25841839,0.002669740698273024
6:69820589-70731852,0.00016215828812419383
