Feature,Importance
17:35076296-35282086,1.5190897198155466
1:199087690-199111062,0.45488125554165776
7:141965869-141978333,0.3536587164708418
23:1702016-1706462,0.30956130934739723
22:37683612-37705310,0.2762153297426617
17:41062669-41447005,0.2400676036360377
12:85986743-87258350,0.2272895517165864
17:41983407-42049540,0.22373391347283467
12:75396411-75693696,0.2229025816187791
15:44193179-48393597,0.21871649991306868
23:1672003-1687507,0.20852888143205855
8:36512939-36612488,0.20687690461870145
8:35875555-36133992,0.20150340931105537
17:40859120-40926154,0.19652381533533747
12:64727853-66012212,0.1934328334206817
17:403833-443042,0.1928272984556593
12:84542006-85443011,0.19247691641001843
6:133447975-135173194,0.1828433923324041
22:19886024-20632137,0.1788585364952736
12:85450052-85962613,0.1783181623688591
17:39280577-40847517,0.1778767472229107
2:61025070-61061211,0.17621938998040132
3:166639991-168786545,0.1741199813433745
8:36627162-36673994,0.17359794423500038
8:36426253-36481039,0.17158185235184226
9:42913008-43066618,0.16983744406350926
6:135286400-135498058,0.1691765937570284
6:32586131-32600962,0.16710091015349302
15:32605086-32654561,0.16579149070759905
8:36347029-36416687,0.16433862549662848
8:36153626-36327657,0.16433862549662848
3:173645852-176989598,0.16282514580149168
6:32605300-32629848,0.16244499435391152
6:89106148-90015649,0.16192093166834717
1:16757397-16794038,0.16142315030419904
4:69215734-69311985,0.15815976998132816
14:34090931-34754302,0.15753678600734713
17:41458670-41494331,0.15452600650109632
17:42161364-42296514,0.15421747460929133
17:42301553-42639030,0.15421747460929133
12:88551907-88910171,0.15406740231851765
3:153300999-156963893,0.14802983273657433
8:42123757-42175380,0.1448594821350138
17:77442683-77478901,0.14290832513970445
16:69391442-69397102,0.14198528972021068
3:196947293-196962380,0.14035354120922935
15:22374850-23389141,0.1381614926485365
17:38077519-38710043,0.13460657263589473
17:38035466-38070950,0.13460657263589473
11:78005966-78127149,0.13443889767248898
11:78137964-78627898,0.13443889767248898
15:41676219-44156737,0.13204649890161105
22:20906896-21844483,0.13132865118155812
17:23641542-23815398,0.12882548359407228
15:48406757-51888263,0.1284666134730066
3:163966040-163987465,0.12840368128411503
15:21195208-21982746,0.1267274139537189
22:30243922-31511793,0.12632123797456551
22:20637682-20899315,0.12591491505302402
15:27009381-32443495,0.1255260141283029
14:40566575-40779816,0.12485704922524479
17:43036086-43085236,0.12106403258634346
6:132048194-133414796,0.11899806854839412
22:28922568-30224848,0.11896793133543881
16:14956177-14988855,0.11841302125787097
8:29497110-29571339,0.11721550558426627
10:135142920-135266354,0.11619741211220319
15:32523241-32594902,0.11556327573419084
17:41011530-41041674,0.11533251154093253
15:39590440-39979013,0.11395189898809303
15:39989024-40217541,0.11395189898809303
16:69763173-70593293,0.111606522687388
6:135520431-136095714,0.11013069143960073
12:74728500-75387573,0.11007456742931354
1:16954838-16997273,0.10887260254947295
