Feature,Importance
17:35076296-35282086,1.661157640207936
1:149369522-149394958,0.49971477136834935
22:37683612-37705310,0.41434334758875013
1:193480150-193527058,0.3876961889582545
14:105857193-105881279,0.3596238673635743
16:69763173-70593293,0.3499243001092456
9:42913008-43066618,0.2967144265517119
16:68710277-68751390,0.2932501092070136
16:67314736-68371045,0.2902730729883824
12:70462057-70560603,0.2754614260638199
19:56816785-56859204,0.26742577468103895
6:32732764-32738443,0.2619230761776742
16:68880321-69381055,0.25560158350951506
1:244627520-244676774,0.24783728310591324
23:3229-45135,0.24481223774878663
17:40859120-40926154,0.24091916227304233
6:295212-314420,0.2344491776490456
3:196908262-196937230,0.22935176585435754
7:143321677-143391065,0.2185082928198762
5:150224239-152555267,0.21551965399259476
12:9528590-9585156,0.20601243478111064
22:41293579-41298170,0.20301498362593196
7:141965869-141978333,0.20169568053249853
22:41221190-41290227,0.18638486299335344
12:75396411-75693696,0.18607992870972964
15:32605086-32654561,0.18474128930720257
17:41458670-41494331,0.18384318667712143
17:41062669-41447005,0.18384318667712143
8:145962567-146264846,0.1791940429927521
16:14956177-14988855,0.17703633814491607
6:64633346-64705894,0.17613035998916546
1:149579637-149582884,0.17611344384155078
12:44923991-45851001,0.17118375157541138
11:83733321-85064586,0.1689152059257847
12:64727853-66012212,0.16653252827005088
16:69391442-69397102,0.16505972851561476
6:64750730-65951879,0.16483528359796829
1:245009770-245014643,0.16315698265525522
8:36512939-36612488,0.16176737867049573
15:32447707-32511475,0.16039236558163697
5:763494-786455,0.1601198353405887
11:5742476-5762182,0.15637467309510475
8:143780031-144945861,0.15513225628308092
1:244870377-244942436,0.15382936265898872
12:63574243-64694907,0.14569985247351755
12:85450052-85962613,0.14515860039127748
6:31564655-32119501,0.14474264036791223
16:70601469-71161060,0.14367495732326369
18:48187829-51613228,0.14264312993917477
18:47386120-48178655,0.14264312993917477
5:802518-826044,0.14122175581997498
16:29586070-30555422,0.14064463743512207
12:85986743-87258350,0.14057044331057578
23:95696214-108087627,0.13812723427362592
1:72489681-72620747,0.13604219507764462
8:39356595-39363050,0.1353019530581914
22:41917843-42643973,0.1344141519111037
8:35875555-36133992,0.13141859166015166
11:80263397-80790766,0.13087154780466453
1:199087690-199111062,0.13009345520071622
1:244693374-244865778,0.12631519244526992
17:39280577-40847517,0.12621380866197215
22:40072147-41213949,0.12542774317188504
8:38168564-38303346,0.1227217641694315
8:37746286-37882239,0.12253576167025428
4:69215734-69311985,0.12244489499865194
12:45861893-47611599,0.1204945920140178
10:21880427-21920526,0.12000430130677119
8:36426253-36481039,0.11901416102254127
11:82599955-82867442,0.11888982340128519
12:66035532-66948440,0.1182419813111813
1:244947984-244955806,0.11657304636511681
5:70716278-70721505,0.11444508944024433
1:142570866-142598507,0.11190159869817805
22:22672513-22676549,0.11188100950554446
11:35835578-36414926,0.11139653716037176
8:36347029-36416687,0.11120444673667543
5:152572508-153979903,0.1101972281051449
16:29560500-29582349,0.10913508592220635
6:66247043-66553014,0.106666702135569
16:30561643-31835555,0.10562240451561038
1:244961779-244970723,0.10519075712626874
8:7040596-7261418,0.10099230714008232
6:40747924-42826227,0.10019573018901644
8:115852788-116921245,0.09932169676580442
20:61157226-61433460,0.09883461721379624
17:77442683-77478901,0.09661213015618067
23:152552851-152570071,0.09602564214753695
8:36153626-36327657,0.09457432610412457
16:18701947-19396257,0.0943171100744523
20:37153404-38764590,0.09391097061194344
16:33433058-33486907,0.09357372669473941
10:18433402-19850716,0.09234629159757868
10:16276793-18410505,0.09234629159757868
17:23604362-23631712,0.09083592853145316
6:32718991-32728487,0.0900828789478515
5:154006451-157875296,0.08750194382041108
17:25179301-25520058,0.08735178921501721
6:128614174-131296266,0.08702397449709132
6:131304839-132036965,0.08702397449709132
17:38035466-38070950,0.08646529256031425
17:38077519-38710043,0.08646529256031425
18:64796820-66358047,0.08636644595059366
18:66394814-68375250,0.08636644595059366
16:32378126-32748349,0.08608727503709346
12:75706042-77012738,0.0856738022780942
20:61079521-61147644,0.0856313690807444
12:84542006-85443011,0.08439815028224824
6:65983562-66231264,0.08413063154292119
11:34467657-35519709,0.08384744728102651
8:144953439-145949490,0.08383723061223418
5:157900279-159729154,0.08336312319226924
11:36423103-37398955,0.08257630762828984
20:771302-1487457,0.08242292580273151
6:126178515-126234252,0.08233303053391504
8:40137595-40540201,0.08067900307038411
6:135286400-135498058,0.08048090265551039
6:135272442-135280233,0.08048090265551039
6:135204537-135259324,0.08048090265551039
6:22060377-24236375,0.07909268018318859
11:20113144-21887299,0.07865530023480065
11:21926331-24388057,0.07865530023480065
15:22374850-23389141,0.07823796805835287
8:136914379-137301071,0.07804300890397951
15:32523241-32594902,0.07731834459617808
17:43036086-43085236,0.07694578188042495
16:47717059-48773160,0.07542844146154876
6:119263604-122326220,0.0750842538057929
1:83381408-83603746,0.07466910696480616
17:1542118-1560766,0.07393690017194658
1:158319014-158365270,0.0738253297103807
8:42123757-42175380,0.07366165958988244
23:152994680-153054487,0.07352666830625676
6:136687816-137521284,0.07333475984822034
14:73106558-73114128,0.07115144368876697
3:127138046-128434521,0.07034683676713864
3:89488409-89516057,0.06919007857077245
1:16799163-16836986,0.06918993199629779
11:34294135-34457136,0.06869224892961612
17:24265896-24395518,0.06868205611055987
12:70574871-71644041,0.06848652538075405
11:37466023-37830303,0.06742110927675818
12:90696859-92322330,0.06734500920205339
17:41011530-41041674,0.06704673508695926
1:16757397-16794038,0.06590084332759333
5:142831583-149027600,0.06535582544214352
8:142452855-143775535,0.0647577544910678
6:126241146-127397419,0.06458155040924277
23:122417938-131366673,0.06334852124158552
16:68667006-68679377,0.06285575492775516
17:42161364-42296514,0.0626781036193342
11:24432855-25844571,0.06202517960327845
17:39139634-39275931,0.060825464784648835
1:142610589-142871406,0.060745911765334885
11:19570565-20098137,0.06025122095142508
8:117915188-119933236,0.06004339162909149
16:50733339-51847185,0.05996546120538763
20:8811572-9761862,0.0598411283996892
20:9785760-12243594,0.0598411283996892
18:62820286-64788942,0.059659289967533634
11:5777496-5838945,0.058604487270259235
11:3327942-5733442,0.058604487270259235
8:19181564-21447923,0.05830999221771772
12:87329145-88538415,0.05830725556178324
16:33280759-33424939,0.057997634974210135
8:36627162-36673994,0.057835568554578096
1:142116690-142435868,0.05763099944082579
6:115539064-119256600,0.05735617189299814
10:27375620-30712263,0.05656395487389858
11:55124730-55194990,0.05641151452170289
17:55395410-55399123,0.05634713692686743
11:32019726-32772242,0.05601696505355988
8:40546119-41025130,0.055492154511942816
12:70379430-70453985,0.055003949898119534
