Feature,Importance
17:35076296-35282086,2.9141090350488987
15:18722595-18790589,0.7555493732807409
19:40530071-40556205,0.5698484161556849
12:64727853-66012212,0.5167881507534319
3:75870144-75896020,0.4152469760927971
6:64633346-64705894,0.3395870762825351
15:32523241-32594902,0.3105433687430143
17:41062669-41447005,0.2926513683987112
2:61025070-61061211,0.2863599911986184
22:41293579-41298170,0.2609121491071689
23:3229-45135,0.2503694471403051
12:63574243-64694907,0.24752007000488685
1:149369522-149394958,0.24504614522877566
15:32447707-32511475,0.23131456074243104
16:82128902-83298645,0.20548482655193215
12:44923991-45851001,0.18080452623404078
12:75396411-75693696,0.17118226302654593
12:45861893-47611599,0.16717269554863548
1:193480150-193527058,0.16538185533839497
22:40072147-41213949,0.15736527493222133
12:66035532-66948440,0.14627176036452907
17:41011530-41041674,0.13686403042618348
16:86985669-88124384,0.12426561021588135
16:69417987-69744010,0.11550929875497466
16:29586070-30555422,0.11445586546260568
8:127689556-127938480,0.11032188974395062
23:152994680-153054487,0.10576029972387223
6:63057692-64614816,0.10523449272455969
15:32605086-32654561,0.10430896153897092
17:41983407-42049540,0.10381161622337069
16:86874711-86968529,0.09868252538118467
17:41458670-41494331,0.08626421631654162
12:74674175-74721164,0.07850188756277708
11:80263397-80790766,0.0782747259039707
12:70462057-70560603,0.0779167375728044
22:41221190-41290227,0.07136027540443393
5:119108165-125801997,0.06707173520217909
5:140433878-142819410,0.06707173520217909
16:69391442-69397102,0.06573681651251757
3:75845446-75858339,0.06083497831762327
6:69133049-69809498,0.05715938741243842
6:69820589-70731852,0.05715938741243842
8:126589494-127668868,0.05598632161878008
6:22060377-24236375,0.055700246772750255
23:122417938-131366673,0.05328260397400425
17:35468181-35478001,0.047759387631752144
8:29497110-29571339,0.045068569206532294
8:39356595-39363050,0.039942336046407345
22:37683612-37705310,0.03976157701786294
16:68710277-68751390,0.036727187098285125
5:150224239-152555267,0.023186151131415176
5:142831583-149027600,0.023186151131415176
20:37153404-38764590,0.02299936521449276
22:41917843-42643973,0.02151456183179068
12:77023447-82859962,0.0074209918168274824
12:74728500-75387573,0.004285957099619697
11:83733321-85064586,0.0032753898863871695
