Feature,Importance
17:35076296-35282086,1.6756852756247178
3:196908262-196937230,0.43605046571477585
12:9528590-9585156,0.40771851051393626
23:1702016-1706462,0.37239560945907396
1:149369522-149394958,0.3617148585404061
1:72489681-72620747,0.32453074669046483
17:41983407-42049540,0.29479521308464157
6:135286400-135498058,0.26907413260592783
1:199087690-199111062,0.258160635542699
16:67314736-68371045,0.2573973572257322
15:32605086-32654561,0.2568341403461139
16:69763173-70593293,0.2568050266629678
14:34090931-34754302,0.24256687451697453
17:77442683-77478901,0.23326653026777736
17:41062669-41447005,0.22495729940265322
22:37683612-37705310,0.22375033271581696
15:32523241-32594902,0.21459062133386422
1:17030134-17037487,0.21408042018286477
23:1672003-1687507,0.21228736919728666
5:150224239-152555267,0.21156022486844456
6:89106148-90015649,0.21135182592641164
16:68880321-69381055,0.20877788577249487
11:80263397-80790766,0.19477383505200113
3:196947293-196962380,0.19283438324526325
9:42913008-43066618,0.188115666519257
12:75396411-75693696,0.18297061561041356
16:70601469-71161060,0.18131121543768655
22:22695759-22714749,0.17411872878523033
17:42648686-42873571,0.15879779480899128
1:16954838-16997273,0.1556719837995869
11:80023540-80218800,0.1519079516455277
7:143321677-143391065,0.15018494336815147
17:23641542-23815398,0.14828067702466138
4:69215734-69311985,0.147253392813317
16:68710277-68751390,0.1461555090978421
17:41458670-41494331,0.1458449761124925
17:61247968-61578637,0.14511027083767322
14:19268776-19330937,0.1441350615110983
6:32718991-32728487,0.1428464253013122
17:39280577-40847517,0.1376882248197382
16:68606309-68648091,0.13737819374795243
11:83733321-85064586,0.1367522170046078
16:69391442-69397102,0.13614976664450712
8:37746286-37882239,0.13569619074464329
15:21195208-21982746,0.13223468608374328
11:55124730-55194990,0.13098985183533302
16:14956177-14988855,0.13010429193794024
23:3229-45135,0.12976410598024016
8:37317937-37617735,0.12938420609818313
15:19860116-19886840,0.12876159083242275
5:152572508-153979903,0.1268135674120229
8:42123757-42175380,0.12551325378674694
6:135204537-135259324,0.12495649364407864
20:35800429-36053431,0.1220584126508023
6:135520431-136095714,0.12162749775442619
16:55038003-56457183,0.12109917467299076
16:68667006-68679377,0.12016834483161638
17:23820330-24085005,0.11949758255401172
17:61590200-61726416,0.11926925397795562
5:70716278-70721505,0.11922567805219902
5:154006451-157875296,0.11717410381935363
5:142831583-149027600,0.11696174031019364
15:22374850-23389141,0.11636661861320641
6:32586131-32600962,0.11598081960738844
1:245308564-245433846,0.11574405623801592
15:18657388-18683110,0.11550070011611592
3:89488409-89516057,0.11251943956962197
14:32610323-34077415,0.1082664040369556
17:53437573-53723036,0.1069244324170135
15:32447707-32511475,0.10662787069146426
11:78137964-78627898,0.10432738308186652
6:133447975-135173194,0.10421003580604012
11:118115430-118362161,0.10359991843040944
8:30786432-30939857,0.10232492569753082
20:194755-763411,0.10069788952621352
5:159735059-161722215,0.09886253808706895
23:6326742-7941487,0.09738363178170976
12:64727853-66012212,0.09601364426743601
16:30561643-31835555,0.09598425349985214
6:22060377-24236375,0.09425514106802939
14:21464924-21511829,0.09396034246395624
16:32378126-32748349,0.09186283201086588
20:3049358-5225253,0.09155064734177712
20:771302-1487457,0.09155064734177712
20:1578087-3037884,0.09155064734177712
5:161749783-162958203,0.09126422911597533
23:959048-1235529,0.09106452373235342
17:77503378-77503685,0.09049637568738701
8:29281419-29430834,0.09037934892069167
11:79858760-79974644,0.08949873135397028
20:61795796-62379059,0.0892023681085657
21:36740050-37166616,0.08895929905243338
12:44923991-45851001,0.08875081434807844
16:56778209-58439142,0.08855541452645967
16:56463550-56765910,0.08830578859689406
5:140433878-142819410,0.08827177239115477
17:23604362-23631712,0.08745854988191197
17:42161364-42296514,0.08741353051666459
6:126241146-127397419,0.0869853464799699
11:132606436-134432265,0.08620488200784357
11:130687277-132596928,0.08620488200784357
3:193476462-196656506,0.08542280540347383
1:16799163-16836986,0.08487666232856268
15:44193179-48393597,0.08456374767952395
16:47717059-48773160,0.0829104746118343
5:149050787-150137980,0.08019782435411077
17:40859120-40926154,0.08016056451189481
6:113313043-113625048,0.0794392762867788
5:763494-786455,0.07919268452665638
6:32672983-32702995,0.07796852313767587
6:32634044-32660090,0.07692915252663092
23:152994680-153054487,0.07681295296622843
18:24650677-28276824,0.07609308827976133
18:29566278-30236176,0.07609308827976133
6:32605300-32629848,0.07548873206873516
5:802518-826044,0.0752028275016029
17:55230326-55273077,0.07494821320405398
16:54859898-55031124,0.07467099293758885
1:239337733-239364269,0.07457203065848318
22:28922568-30224848,0.07436131839214068
17:41011530-41041674,0.07391605161103244
23:66527817-67559319,0.07380270434429007
23:122417938-131366673,0.07264011542333647
12:74728500-75387573,0.07081241873392029
22:30243922-31511793,0.07078982700939888
11:95737778-98627006,0.070750169850061
8:36347029-36416687,0.06957984427446788
18:28288419-29558913,0.06930550758762027
15:20307869-20387327,0.06887273462345786
3:199333505-199383479,0.06693729654649055
11:87543609-88241579,0.06683123698012128
6:132048194-133414796,0.06622676572703326
5:157900279-159729154,0.06581952608198305
17:41527705-41566540,0.06577453623449317
16:68838368-68874167,0.06570251931169296
5:162999771-166652000,0.06538697800818
12:73523915-74655845,0.06534794414665575
8:36512939-36612488,0.06511450802984856
8:36426253-36481039,0.06511450802984856
1:13520352-15852641,0.06491454018265504
15:23967192-26208602,0.06411491721811967
15:27009381-32443495,0.06307727106892211
17:52205885-52455229,0.06306829240359861
15:20800736-20851679,0.0613263705138601
11:62264206-62741497,0.05994174150315795
18:22269177-22793854,0.05867213155619198
18:22806771-23086108,0.05867213155619198
18:23137836-24624501,0.05867213155619198
20:1546858-1557784,0.058569312320189054
16:58452085-59295365,0.058450031399555576
5:166676986-169967887,0.058365390745919135
23:354639-380891,0.05760269383024847
23:153062077-153452633,0.05684957850530971
6:119263604-122326220,0.05680637363747857
15:22163893-22272781,0.056331444733496515
6:131304839-132036965,0.05594363603973064
17:1542118-1560766,0.05503500342933751
17:42301553-42639030,0.05489137889056715
17:984101-1003742,0.054218706944589086
1:12800742-12805297,0.05405716921891811
22:41293579-41298170,0.05380558332983692
22:41221190-41290227,0.05380558332983692
8:35875555-36133992,0.05365478623231768
15:32667508-32751435,0.05233793377966906
21:36471530-36734826,0.052202495069102996
16:19405790-21225204,0.05209078216128383
23:1317216-1398694,0.051958829754071144
1:8050444-10537398,0.05124884471289278
8:38750609-38784733,0.05120327438969057
11:88252273-89296560,0.05066867690825435
16:18701947-19396257,0.050117005391637555
17:38077519-38710043,0.05008565027164923
17:38035466-38070950,0.05008565027164923
1:239391358-239517083,0.04984446736490522
1:120313797-120384620,0.0494100661060114
6:135272442-135280233,0.049258431573558664
8:28883487-29205723,0.049120739947823004
7:141965869-141978333,0.04895404939843433
17:24265896-24395518,0.048138005209755745
11:89496302-95731868,0.04724496805965416
17:43036086-43085236,0.04710032111596733
18:30256816-36963702,0.04696894213424817
21:32584770-34121981,0.046371704243419576
12:49299695-51238169,0.04620884055483374
6:122710361-123097090,0.04511879091794802
16:34634686-34976429,0.044930769977426434
16:48783687-49225359,0.044846943876962427
5:169983718-171644531,0.044640914504423417
8:39356595-39363050,0.04456169134484345
17:67849232-68295347,0.0443897505529484
14:34765550-35332809,0.043581930385730536
23:6313049-6317139,0.04301766555051805
8:47575650-47718854,0.0427253171614906
16:86985669-88124384,0.042704639099638446
11:101977732-103163021,0.04229715901309533
11:103179669-103605605,0.04229715901309533
11:103640528-105452607,0.04229715901309533
11:105458461-107398356,0.04229715901309533
16:59325545-61138989,0.04170161178876379
16:61163269-63210535,0.04170161178876379
8:37896364-38162018,0.040925192402704806
12:31173065-31257959,0.040835458235286386
11:82288127-82586347,0.040762781016737235
11:82599955-82867442,0.040762781016737235
1:199047681-199054142,0.04039658283126367
3:521064-574415,0.04031995899421655
12:85450052-85962613,0.04022131185083328
10:41927641-42057554,0.03999078384054853
16:54354643-54379834,0.03997006628731761
17:43530214-43567365,0.039644215665756245
21:37173358-38202663,0.03955934597576288
23:52844235-58365352,0.039532840194454605
3:515536-517145,0.039422171120118345
5:93328253-96508341,0.039321761845216366
22:19886024-20632137,0.038874227512512294
17:22978886-23005210,0.03862038967247173
15:22289273-22364310,0.03847302744269624
1:17042808-19187091,0.03845924347262101
17:53728746-53804295,0.038345581686394806
11:109089452-114667900,0.0382789695181144
2:132210961-132323628,0.03812456712921349
17:444378-446414,0.03792376044580006
6:136687816-137521284,0.03726073397835847
17:43389085-43525899,0.03719319604962585
11:98637002-101368726,0.03706629501646622
6:20726739-22048197,0.036393771142441224
6:19049822-20716660,0.036393771142441224
23:4344718-6304998,0.036178220767859585
8:47740011-48934830,0.035704432878149714
18:48187829-51613228,0.034436531076289925
18:42452207-44456688,0.034186875571032685
6:115539064-119256600,0.03404649132022854
23:152576854-152935130,0.03397843532440815
23:152422390-152548587,0.03397843532440815
12:59087176-60039028,0.03360045423650057
1:145820605-146012014,0.03326717892508367
6:18550170-19001738,0.03315052506405665
6:136561135-136680507,0.03299019780324507
15:100217283-100282819,0.032620784504158666
11:118366070-119578429,0.03225785780946783
11:124303180-130667119,0.03225785780946783
11:119588838-124295965,0.03225785780946783
11:80814746-81363283,0.03224704425705457
11:101380957-101972052,0.03211848596991216
5:96637773-98418818,0.03195014157376494
23:83340047-88078465,0.03139886646171008
12:45861893-47611599,0.030889444422314036
16:73043507-76974056,0.030875528456087827
6:90034143-91964331,0.029932518507713776
15:63158011-63872459,0.029921282395213394
15:62165778-63146938,0.029921282395213394
16:86874711-86968529,0.029516568169612692
16:86462708-86560114,0.029516568169612692
20:69521-189250,0.028514999038120523
9:38805416-39141696,0.027963180551174676
3:193425674-193467200,0.026337658155174925
1:31136968-31957740,0.026177323983109353
1:21483025-21545437,0.026067485808443477
21:30286344-31727064,0.02564039202996482
16:68378218-68531989,0.025539051716131835
16:66324844-67303969,0.025539051716131835
16:63246412-66317225,0.025539051716131835
11:69195212-69339332,0.024358321613174545
11:69350103-69357380,0.024358321613174545
12:75706042-77012738,0.024288380579283297
8:29592601-30101874,0.023672853455163942
6:80170446-80661257,0.023354798403179063
14:105708209-105839439,0.02261149618842362
11:107409719-109050102,0.021939812926714944
17:24093273-24104500,0.021874680880548867
22:40072147-41213949,0.02186238684714573
12:84542006-85443011,0.02087610439386952
17:61733108-61833313,0.020469347822913285
17:25179301-25520058,0.02007955030507756
17:58829892-59043189,0.019544146680066377
23:131385521-132949963,0.01906337829127081
21:39030818-39918819,0.018860349105912333
16:21382561-21444431,0.018694972708141806
12:51241859-52425218,0.01837391696007745
10:47735472-47954413,0.01790953301597704
17:24446821-24694533,0.017639686693193594
17:43100477-43148025,0.017432624437117936
17:23030260-23591463,0.016842639248522077
12:74674175-74721164,0.016637076637513667
6:126178515-126234252,0.01659954186675504
22:31521603-32950474,0.01590232020934598
20:9785760-12243594,0.014948880821859259
20:8811572-9761862,0.014948880821859259
12:90696859-92322330,0.01488019782939993
1:245150122-245299678,0.014538500039722815
21:35123433-35138169,0.013587790159799695
23:422315-462468,0.012856658332663777
1:3810936-6606212,0.012540037949354989
8:36153626-36327657,0.012377031098476795
17:42975134-43019545,0.012131574481102808
17:52115865-52175252,0.012004652666174676
11:78005966-78127149,0.01199023254637931
17:25145468-25170458,0.011647314843512847
18:47386120-48178655,0.011572192113562531
21:31734621-32578981,0.011034729456187966
5:96522323-96603723,0.01069749879709047
14:37627931-38890108,0.010613787098672429
17:24108428-24223451,0.010415657359733824
8:40137595-40540201,0.01020131921720842
17:43153310-43384340,0.010090150522022705
22:36658231-37678070,0.009588738264490825
23:152552851-152570071,0.009539529608132728
16:34095229-34115736,0.00950809197946797
17:39139634-39275931,0.00915724912110963
14:40566575-40779816,0.009003670048385048
9:43094089-43410478,0.008778507891336794
3:196972157-199325300,0.008329920397662251
19:47934635-48237067,0.008206115482032794
17:22798530-22952517,0.00794538786377194
8:37028146-37290782,0.007523680652995727
20:61157226-61433460,0.007251675738001793
10:35015198-37129260,0.007091098011313173
17:8567837-9872633,0.007016096326478784
17:9943837-11456680,0.007016096326478784
14:103664534-104533357,0.006769050630894474
20:55905016-56005175,0.006712487269326365
6:24244934-26055528,0.006654710373117012
3:18712267-19922255,0.006048831218077709
23:153466463-153491568,0.0055093114956330375
1:141500919-141527782,0.00522434242222833
16:21236038-21258019,0.0051341935696946565
8:39094753-39268591,0.005044627629622653
8:39281207-39333915,0.005044627629622653
17:403833-443042,0.004748312608812467
1:15858551-16119613,0.0038369676476874533
21:44069095-44225285,0.0038349798154158404
8:38796308-39003321,0.0037697622494346846
