Feature,Importance
17:35076296-35282086,1.764584182774457
3:196908262-196937230,0.45366473543778296
1:149369522-149394958,0.3910152464000298
16:68710277-68751390,0.2596134498501752
16:47717059-48773160,0.2481638962169459
5:70422297-70698794,0.24359806158775835
17:41062669-41447005,0.24291400977907338
20:1516966-1539155,0.24213966270585247
8:35875555-36133992,0.2414360877350009
6:32634044-32660090,0.2403361604923643
17:41983407-42049540,0.2377135876413552
22:37683612-37705310,0.23653037494224277
5:69274433-70345552,0.22014155693894863
19:56816785-56859204,0.21866727535230754
22:22725750-22731544,0.21814447837133757
5:70716278-70721505,0.20167454743564747
9:43094089-43410478,0.20058881896161615
17:1703729-1713758,0.19787843323734453
11:5742476-5762182,0.19484653910043756
1:146525071-146549143,0.19100575571444608
8:36347029-36416687,0.18926226657475617
1:146581869-146634734,0.18628544663270005
19:232836-236846,0.1769791647995369
17:38784700-39114890,0.1720436700755758
23:66527817-67559319,0.17121738621769128
16:49237703-50174920,0.17031942290139665
9:42913008-43066618,0.1688591060577938
20:1499034-1506379,0.16617829838264753
15:44193179-48393597,0.1632021748964215
16:48783687-49225359,0.15580193084081984
3:193425674-193467200,0.15509648316275657
17:53437573-53723036,0.15489933235083106
12:87329145-88538415,0.15396193779787573
8:36153626-36327657,0.15237938980173155
11:82599955-82867442,0.14997497712035154
5:70752359-71062539,0.14673116234874647
17:38035466-38070950,0.14594979088675536
17:39280577-40847517,0.14594979088675536
17:38077519-38710043,0.14594979088675536
17:39139634-39275931,0.14594979088675536
14:21464924-21511829,0.14560684006705277
3:163966040-163987465,0.14505935495461958
12:64727853-66012212,0.14116769397958348
16:69391442-69397102,0.14028634490436898
17:41458670-41494331,0.13996119544889019
16:69763173-70593293,0.138767613318707
6:133447975-135173194,0.13483549996221533
14:49379507-49689536,0.13173216797824597
5:68785515-68850823,0.1259383097270632
15:23440964-23933266,0.12464051272102092
22:30243922-31511793,0.12439682158571035
17:77704506-78562654,0.12436407097271351
16:32378126-32748349,0.12414738727837006
20:61795796-62379059,0.12383971143824084
22:28922568-30224848,0.12232905008323967
12:63574243-64694907,0.12174471933402146
16:30561643-31835555,0.11985839013300398
20:194755-763411,0.11786961896379655
15:55258039-57620619,0.1170520406220273
17:40859120-40926154,0.11684194532390117
23:76605907-83305349,0.11317924888003877
11:80263397-80790766,0.11215508089348565
1:145647143-145716245,0.11059676505270108
16:50733339-51847185,0.10957749101668589
16:50206404-50697276,0.10957749101668589
17:77653668-77696106,0.10875057629632476
1:72489681-72620747,0.10839743198390173
22:31521603-32950474,0.10810055092055938
3:164038925-164101784,0.10794161091867908
15:22374850-23389141,0.10688534854488868
16:67314736-68371045,0.10684681484512916
16:72933295-73012768,0.10641391781901723
11:46368437-47509993,0.10579495009758015
5:96637773-98418818,0.10563928463153813
8:36512939-36612488,0.10495507618519849
11:79858760-79974644,0.10476146466246568
20:60333345-60363009,0.10326438873635638
12:66035532-66948440,0.10241402403897756
11:78137964-78627898,0.10165201146529705
6:135286400-135498058,0.1016095160864464
11:83733321-85064586,0.10055571486959337
14:50389482-50946632,0.09886647472972848
6:80170446-80661257,0.09851372852619242
6:69820589-70731852,0.09815071695098523
14:37627931-38890108,0.09788642116344727
14:38908039-40550969,0.09788642116344727
12:44923991-45851001,0.09738139052093284
13:56645552-56673183,0.0963349679039882
6:90034143-91964331,0.09602699464547008
13:40795287-41378403,0.09563086272607271
11:80023540-80218800,0.09444677758781338
14:19154992-19216369,0.09428072686943408
17:22978886-23005210,0.09420481930677847
17:23641542-23815398,0.09419383331735859
23:3229-45135,0.09239015148581288
22:41917843-42643973,0.09219022647583708
14:19268776-19330937,0.0916017368467991
5:49892983-49980085,0.09089043270331584
12:88551907-88910171,0.09085435965410056
12:84542006-85443011,0.09085435965410056
17:24265896-24395518,0.09037270419585587
17:25145468-25170458,0.08935641470612164
22:41307174-41912419,0.08849284392564001
6:70738275-72163725,0.08782858071119046
15:23967192-26208602,0.08766341791833249
14:50969091-50997672,0.08732407845654107
11:82288127-82586347,0.08686739897640335
12:70574871-71644041,0.08676238990206549
12:70379430-70453985,0.08676238990206549
12:92329775-94134731,0.08646124680884763
12:90696859-92322330,0.08646124680884763
6:135520431-136095714,0.08407548744642748
22:41293579-41298170,0.0836370050312247
6:32732764-32738443,0.08322807331252331
22:22695759-22714749,0.08246137204280392
12:85450052-85962613,0.08144693424562761
12:85986743-87258350,0.08144693424562761
6:79101978-79133892,0.08138348923389818
12:9528590-9585156,0.0811190119322898
6:29962849-30010234,0.0807729662644174
11:105458461-107398356,0.08045135356761449
11:103640528-105452607,0.08045135356761449
17:22775124-22788340,0.08033940275588054
17:1542118-1560766,0.07778919691770464
12:94141519-97140822,0.07714544295306901
17:37158903-37306855,0.0767881987471263
17:37055494-37151062,0.0767881987471263
17:53728746-53804295,0.07527883833179798
1:199087690-199111062,0.07515236268104304
14:21518235-22000194,0.0750862250910328
3:153300999-156963893,0.07459000875583613
17:23820330-24085005,0.07433870437370643
11:78005966-78127149,0.07278485059915055
23:83340047-88078465,0.07208584354878882
