Feature,Importance
17:35076296-35282086,2.709642838776487
22:37683612-37705310,0.5335033154431544
12:64727853-66012212,0.5249210492642248
17:41062669-41447005,0.5157790887679575
7:141965869-141978333,0.4930211469723163
16:70601469-71161060,0.42500485770883195
6:40747924-42826227,0.3712242172380882
12:85450052-85962613,0.366707987987922
1:149369522-149394958,0.31813442252611507
4:70442343-70445716,0.3068025183427815
5:150148732-150201145,0.291725768992529
5:150224239-152555267,0.2729121168628251
6:32766023-32821094,0.25896924594758114
6:64633346-64705894,0.24731166794797174
12:44923991-45851001,0.23118858461674174
23:152994680-153054487,0.19995324581515594
17:41458670-41494331,0.19326857645734938
12:84542006-85443011,0.18008334196758702
8:117915188-119933236,0.17650841389444424
6:69820589-70731852,0.1736062528217649
12:75396411-75693696,0.16290576838404874
5:140203440-140221835,0.1605731305104048
3:41249898-46752789,0.15749877537448298
17:35468181-35478001,0.15711972426181897
6:133447975-135173194,0.15436182390675407
6:39777677-40701218,0.1475980000509908
6:22060377-24236375,0.13943143836927754
11:80263397-80790766,0.13855248818048055
8:114214217-115827427,0.11968531730574392
5:142831583-149027600,0.11145416162316145
12:85986743-87258350,0.10817312562755808
2:61025070-61061211,0.10554394116077288
5:140433878-142819410,0.0983904270220317
6:31564655-32119501,0.09134569546077731
6:32123032-32519935,0.09134569546077731
22:41293579-41298170,0.08922317092311176
17:39280577-40847517,0.08716305940673576
6:32732764-32738443,0.08613811411204618
12:66035532-66948440,0.05162792906872499
8:115852788-116921245,0.048596235037498194
12:45861893-47611599,0.044581837049189416
10:21880427-21920526,0.04271398322513258
5:154006451-157875296,0.02963135115170849
23:122417938-131366673,0.026185806960030266
11:83733321-85064586,0.02391646923158433
11:79858760-79974644,0.022944386094606802
10:21859872-21874211,0.022715994119277282
1:245082256-245121447,0.017619507139822844
8:122563718-123364225,0.011943785557171273
6:31395330-31558079,0.008632091183905384
17:52205885-52455229,0.008041992960807999
17:43036086-43085236,0.007652040720633476
8:108963119-110219485,0.007348104232095926
8:107865666-108926406,0.007348104232095926
8:105857203-107203129,0.007348104232095926
11:80023540-80218800,0.006745894711090421
17:22798530-22952517,0.005100069712241456
5:152572508-153979903,0.002469677160390981
16:82128902-83298645,0.002154864355923305
