Feature,Importance
17:35076296-35282086,2.6292675051353944
16:67314736-68371045,0.5180493466121086
6:32732764-32738443,0.5092741753914587
17:41062669-41447005,0.45589137921845135
16:2505009-4665784,0.4463041823188483
22:37683612-37705310,0.4366672862506307
12:75396411-75693696,0.38894305228974424
5:150224239-152555267,0.3580552382414017
1:193480150-193527058,0.3305907879414524
17:77442683-77478901,0.3202279937162752
5:140203440-140221835,0.2928740415708637
16:68710277-68751390,0.2642771816103404
16:30561643-31835555,0.2375418553078284
10:43530543-44610674,0.22308174248418766
2:61025070-61061211,0.21397296150131742
11:80263397-80790766,0.20743699894961848
8:42123757-42175380,0.20431243702279633
5:140433878-142819410,0.18923690719177222
17:41458670-41494331,0.18803911361521927
22:41293579-41298170,0.1731089316670051
16:191307-2499608,0.17217881489085288
16:4670009-9018298,0.1715939195226902
2:57141220-60843704,0.16856577762135408
6:69820589-70731852,0.16591096086418522
8:117915188-119933236,0.1578169111375489
12:64727853-66012212,0.1488730857576798
8:38168564-38303346,0.14734351995580047
12:74728500-75387573,0.13046008533904077
6:64633346-64705894,0.12754900130161434
9:42913008-43066618,0.12704811451953124
2:56853626-57106587,0.1233322643470625
8:122563718-123364225,0.10827068544510199
8:36512939-36612488,0.10503885261302442
12:77023447-82859962,0.0903487157624917
5:142831583-149027600,0.08495749779624644
17:41983407-42049540,0.08051355700479307
15:18722595-18790589,0.0770509781048668
23:3229-45135,0.07224637780671041
6:31564655-32119501,0.06715965783236935
6:135520431-136095714,0.06315260178970297
16:69391442-69397102,0.05608611650430277
12:83810013-84520659,0.05549125374353022
12:84542006-85443011,0.05549125374353022
12:85450052-85962613,0.05549125374353022
17:42648686-42873571,0.05113021331173863
6:119263604-122326220,0.050543539285191126
6:32718991-32728487,0.04614446740379677
2:67280403-69113514,0.04435802991556627
2:61069435-67262586,0.04435802991556627
1:72489681-72620747,0.04398802250256646
12:44923991-45851001,0.035120231967257484
1:149369522-149394958,0.03206447401154919
8:41074444-41272917,0.028157176071614567
10:21880427-21920526,0.026684965345736618
12:82881635-83804633,0.025939359730151174
16:18701947-19396257,0.022935193926579
10:16276793-18410505,0.02280193830103119
6:133447975-135173194,0.01979468678767762
12:74674175-74721164,0.01766305893822242
17:43389085-43525899,0.013846742214181185
8:100449572-100905868,0.0056533323245673206
8:100916665-101800174,0.0056533323245673206
17:39280577-40847517,0.0019679248314237053
8:40546119-41025130,0.0017323708697341788
