Feature,Importance
17:35076296-35282086,1.829084814075339
1:149369522-149394958,0.6318768541754891
9:42913008-43066618,0.5068794973451165
1:199087690-199111062,0.37780146667710274
1:72489681-72620747,0.3722418866577787
12:9528590-9585156,0.3496078327670271
8:42123757-42175380,0.3391847971341478
16:68710277-68751390,0.32189032404375206
3:196908262-196937230,0.31890119584349946
15:32605086-32654561,0.31068533156766587
1:193480150-193527058,0.28598193990307585
4:70334625-70410860,0.2714241745363932
16:72933295-73012768,0.2603203628441199
22:37683612-37705310,0.24000349185267114
23:3229-45135,0.23984025316753455
17:77503378-77503685,0.23823151969685138
17:77442683-77478901,0.22997905247707026
11:5742476-5762182,0.2246379750326137
3:89488409-89516057,0.22253491052612173
17:41983407-42049540,0.21980377472128468
13:20633975-20649522,0.21284291818660744
6:32732764-32738443,0.210378060647617
8:42191493-42325689,0.20461029404793313
1:245009770-245014643,0.19228758108735394
14:34090931-34754302,0.18968328665860287
7:143321677-143391065,0.1890707220771268
8:36627162-36673994,0.18903215666226672
16:67314736-68371045,0.18878534545852196
6:40747924-42826227,0.18209103237615926
4:69215734-69311985,0.18142405184314944
5:150224239-152555267,0.17965764916135785
17:42648686-42873571,0.16977150894519735
16:69763173-70593293,0.16566968860128528
5:873416-878290,0.16296900607073328
11:78137964-78627898,0.161963021537047
8:36512939-36612488,0.1549614324409838
16:69391442-69397102,0.15035924518971777
11:80263397-80790766,0.14692331222091287
17:61590200-61726416,0.14320470528554927
5:154006451-157875296,0.14306496299690058
6:122710361-123097090,0.1402402146444331
1:199047681-199054142,0.13976506062314611
17:1703729-1713758,0.137286412116364
14:19154992-19216369,0.136954021984819
12:75396411-75693696,0.1367992883919012
1:17030134-17037487,0.1366813739366523
6:32718991-32728487,0.1364634222633624
5:152572508-153979903,0.13605656154973408
12:70462057-70560603,0.1356729201419438
17:42161364-42296514,0.13457759054884724
17:34989300-35067992,0.1312342197570705
11:80023540-80218800,0.1292360536305418
14:105602756-105630089,0.12667556958301443
6:30040917-30081128,0.12464564702850137
5:70716278-70721505,0.12141206426190868
14:73106558-73114128,0.11773961172370546
23:1702016-1706462,0.11752137708753528
6:32605300-32629848,0.11618901895083442
1:12833868-13002452,0.11535501031035636
1:149579637-149582884,0.11400953022682911
23:422315-462468,0.11100762318359719
8:37746286-37882239,0.11037374303444886
8:39356595-39363050,0.1100854079231747
6:135286400-135498058,0.10987297831671473
17:34900309-34977994,0.1090020422946784
8:36779836-36973293,0.10873018415410786
16:32378126-32748349,0.10682649240221168
17:25179301-25520058,0.10392807113429119
20:194755-763411,0.10388123289501264
6:31564655-32119501,0.10350487602493745
6:119263604-122326220,0.10283021236011862
1:239391358-239517083,0.10235104820384497
11:79858760-79974644,0.10209159463066965
6:135204537-135259324,0.10142136223440563
6:42836838-44732805,0.10047520181609641
22:40072147-41213949,0.09983697276791527
22:39323749-40065743,0.09983697276791527
6:32634044-32660090,0.09971978145686092
23:152994680-153054487,0.09958397815295664
22:41293579-41298170,0.09953288648067435
22:41221190-41290227,0.09953288648067435
17:1542118-1560766,0.09944902074251345
9:40361684-40520747,0.09829678661017302
8:37028146-37290782,0.09756216446855263
5:837253-859176,0.0972450629255058
