Feature,Importance
17:35076296-35282086,2.8956259937857065
1:149369522-149394958,0.5128850394498776
22:37683612-37705310,0.48867433813635874
6:64633346-64705894,0.45398960606009275
11:80023540-80218800,0.42656722759522336
20:194755-763411,0.37842238764151925
15:32523241-32594902,0.33361106320589745
14:105602756-105630089,0.3097407274809763
11:78137964-78627898,0.3080579240981137
20:771302-1487457,0.29143138746768926
17:41062669-41447005,0.2805471840482081
8:39356595-39363050,0.279336933259553
15:18722595-18790589,0.27634784842697724
22:41293579-41298170,0.2492960168728963
3:75845446-75858339,0.2404873178285279
23:3229-45135,0.2364566084733685
8:36347029-36416687,0.207574658849353
12:64727853-66012212,0.1999558359838676
17:41011530-41041674,0.19692874470128624
12:44923991-45851001,0.19595052635627078
3:75870144-75896020,0.18780974283232174
6:32718991-32728487,0.16595272777190806
12:70462057-70560603,0.16301970035234575
15:32605086-32654561,0.15818881492284062
19:14230586-14889916,0.15115127701519232
12:45861893-47611599,0.14340169569210626
16:73043507-76974056,0.14048672980201926
19:14154925-14202425,0.1368320877818771
6:40747924-42826227,0.12958703892485926
6:32672983-32702995,0.1294392533069391
12:63574243-64694907,0.10944757283830386
16:29586070-30555422,0.1056660086035207
2:61025070-61061211,0.10162370167749124
16:69391442-69397102,0.09376125212760827
22:41221190-41290227,0.08951557886627463
15:18657388-18683110,0.07427097009683964
17:41458670-41494331,0.06493604839271215
6:135286400-135498058,0.06083221679381227
11:79858760-79974644,0.059384293195896845
9:153131-194193,0.053169913825160876
22:40072147-41213949,0.05136210516355545
16:68710277-68751390,0.04724376770731596
20:1546858-1557784,0.04105338625500675
11:70490787-70505018,0.04074570765301045
1:193480150-193527058,0.033151143667305615
8:35875555-36133992,0.02652941454753938
8:39368509-39505256,0.02476786802736509
8:36627162-36673994,0.024433893840316776
11:78706656-79810606,0.01650524797766516
8:39013480-39080885,0.014407653827328297
16:69763173-70593293,0.009117187901967444
17:41983407-42049540,0.00760016884250403
12:75396411-75693696,0.006791149899643804
20:1499034-1506379,0.0024728232435668115
6:122710361-123097090,0.0017479657267427241
19:13188639-14135749,0.0009913411929466617
