Feature,Importance
17:35076296-35282086,2.7108157638936476
2:61025070-61061211,0.6650130123364397
22:37683612-37705310,0.5438033615330635
3:196908262-196937230,0.5133015860248787
15:44193179-48393597,0.36887939036879497
17:41062669-41447005,0.329667830078816
16:67314736-68371045,0.3133345336256846
12:97852156-98629015,0.3037268078877486
12:85986743-87258350,0.28446329344415505
1:149369522-149394958,0.2576724752610912
17:41983407-42049540,0.2526037547439197
1:72489681-72620747,0.24997216174973994
8:42123757-42175380,0.24895279715694915
17:39280577-40847517,0.24814102292922854
7:141965869-141978333,0.22121557003639683
12:64727853-66012212,0.2103516206976251
5:68785515-68850823,0.20662370144583794
16:47717059-48773160,0.19596071434168683
12:84542006-85443011,0.1765592806398009
11:78137964-78627898,0.17465925616739922
20:61795796-62379059,0.16112878270391667
20:1516966-1539155,0.15264358068845546
17:78572201-78653545,0.14549261414132372
8:41279137-41562453,0.14496718083124646
12:70574871-71644041,0.14441747008345138
12:70462057-70560603,0.14441747008345138
16:49237703-50174920,0.14364054490116315
8:35875555-36133992,0.14067051587826937
12:44923991-45851001,0.1171030567572046
16:48783687-49225359,0.10746173694315396
12:85450052-85962613,0.1039586366357267
8:100449572-100905868,0.09878623529227841
15:41676219-44156737,0.09516079177518375
16:69391442-69397102,0.08596269277419204
16:69763173-70593293,0.08596269277419204
16:68880321-69381055,0.08596269277419204
8:39013480-39080885,0.08506375402119387
2:57141220-60843704,0.08347671790877285
12:45861893-47611599,0.07665127142289876
1:199087690-199111062,0.0760114822005459
12:97156507-97840955,0.0656644678383749
22:24876788-26191987,0.0617695621168289
22:30243922-31511793,0.05887825044439071
11:69350103-69357380,0.054108019431368046
11:69195212-69339332,0.054108019431368046
16:86462708-86560114,0.053065296188281846
12:72645832-73204852,0.052723698379678205
2:60860846-61005290,0.04773078132642098
4:190887518-191025356,0.04005434722355616
8:39356595-39363050,0.03915838587012763
6:133447975-135173194,0.03703809414909036
16:68606309-68648091,0.030165821424354887
11:78005966-78127149,0.028380854772758993
11:77881751-77985428,0.028380854772758993
22:28922568-30224848,0.024855467174309028
14:103664534-104533357,0.02043833079200123
5:96637773-98418818,0.019783200275867364
8:41074444-41272917,0.016464027084862363
11:76858917-77204725,0.011888106444001324
22:31521603-32950474,0.010834192114639684
8:37317937-37617735,0.009193447704483758
12:70379430-70453985,0.009008880723275296
12:71710336-71905426,0.006780606470572915
12:73217711-73482351,0.00521338282319651
