Feature,Importance
17:35076296-35282086,1.8604202114568231
9:42913008-43066618,0.4489032971070773
1:149369522-149394958,0.4114805629369852
15:32605086-32654561,0.4019338723734064
6:32586131-32600962,0.3153803239811779
1:199087690-199111062,0.3061714190449424
15:32523241-32594902,0.29745971860069476
16:68710277-68751390,0.2695207275241083
23:3229-45135,0.26119284829163236
6:32718991-32728487,0.26004364610457836
14:105602756-105630089,0.25839968003172537
1:149579637-149582884,0.24470471097850222
6:32605300-32629848,0.236915983061672
6:135286400-135498058,0.23510754888949337
3:89488409-89516057,0.23442660570942647
8:35694285-35751327,0.22335132676574737
11:83733321-85064586,0.21786526612814489
12:75396411-75693696,0.20875489751917053
6:32634044-32660090,0.19437456674221973
16:67314736-68371045,0.19334294399419677
1:17030134-17037487,0.1901644368350545
13:20633975-20649522,0.18768942139304656
17:41062669-41447005,0.18357870996957232
14:19154992-19216369,0.1833032332610322
20:771302-1487457,0.17662986884291004
5:150224239-152555267,0.17456762947024965
5:152572508-153979903,0.17456762947024965
17:403833-443042,0.17120666127749107
16:72933295-73012768,0.17013254017070045
5:154006451-157875296,0.16906324477527349
8:36512939-36612488,0.16871392954980508
18:47386120-48178655,0.16808561868238064
17:77442683-77478901,0.16583766493607918
6:32732764-32738443,0.16142801672510118
16:69763173-70593293,0.16114812618766652
1:244693374-244865778,0.16057529672208948
1:244870377-244942436,0.16057529672208948
8:42123757-42175380,0.15867316451281455
15:18835660-18884436,0.15660930919021276
11:80023540-80218800,0.15575509800967138
4:69215734-69311985,0.15337716906923315
18:42452207-44456688,0.1479983061186267
15:32447707-32511475,0.14549865938960396
23:1702016-1706462,0.14381117469615548
5:157900279-159729154,0.14081688919671903
20:35800429-36053431,0.1396023112677738
15:18722595-18790589,0.13893040139296914
12:9528590-9585156,0.13738406588478877
16:30561643-31835555,0.1373413040344113
3:170472437-173237997,0.13591844462753372
3:173247425-173637617,0.13591844462753372
8:35875555-36133992,0.134882447814851
17:39280577-40847517,0.1345213085378116
17:39139634-39275931,0.1345213085378116
17:38077519-38710043,0.1345213085378116
17:38035466-38070950,0.1345213085378116
12:75706042-77012738,0.13428503192488264
6:66247043-66553014,0.13427522312828244
17:38784700-39114890,0.12950182535793037
1:244947984-244955806,0.12866679507097856
22:37683612-37705310,0.1283672525731327
20:194755-763411,0.12540825417077406
3:163997236-164023510,0.12531659093619382
22:19886024-20632137,0.12122617458254642
6:64633346-64705894,0.12011481936310081
3:196947293-196962380,0.11998565412869708
15:19109124-19465359,0.11857786691499263
11:78137964-78627898,0.11762749345019247
11:80263397-80790766,0.11743377948975968
5:70716278-70721505,0.11604754865817224
22:41221190-41290227,0.11501425832530755
22:41293579-41298170,0.11501425832530755
17:22978886-23005210,0.11419736522360235
19:232836-236846,0.11368645754159826
16:69391442-69397102,0.1123115318413266
11:5742476-5762182,0.11169333711707452
23:66527817-67559319,0.11008724482888174
14:34090931-34754302,0.10945889781490822
20:3049358-5225253,0.10872553680232398
20:1578087-3037884,0.10872553680232398
6:64750730-65951879,0.10851139225665278
1:239391358-239517083,0.10770480943728754
17:67849232-68295347,0.10695565743752583
8:36426253-36481039,0.10664868279945156
17:61590200-61726416,0.10640617283371924
8:37317937-37617735,0.10627566531960389
17:55230326-55273077,0.10594701603210448
6:135204537-135259324,0.10341684494859821
23:52844235-58365352,0.1022984561525336
23:153466463-153491568,0.1013860293061414
1:146525071-146549143,0.09934962254252502
8:36347029-36416687,0.09914203538356867
8:36153626-36327657,0.09914203538356867
17:77704506-78562654,0.0990103230204029
1:244961779-244970723,0.09794871717239005
8:35204286-35426691,0.0967593922772605
1:141474904-141491470,0.09639938970400938
8:37746286-37882239,0.09508273811451813
17:23604362-23631712,0.09414989671286535
14:73106558-73114128,0.09324786301019214
1:199047681-199054142,0.09296580748200786
17:41458670-41494331,0.09217088518758353
5:142831583-149027600,0.0910073862635722
1:158319014-158365270,0.08930562039213677
1:17042808-19187091,0.08907471347978506
1:12833868-13002452,0.0874212939966102
17:23641542-23815398,0.08714590205801484
1:26233527-26722236,0.08610021210376312
17:77653668-77696106,0.08598759011267047
7:143321677-143391065,0.08403513552229415
17:34989300-35067992,0.08338808383574553
17:61247968-61578637,0.08068567565985292
22:40072147-41213949,0.07949849572776037
22:41917843-42643973,0.07949849572776037
20:47912984-48215177,0.07735176857748353
17:23030260-23591463,0.07715019171578653
5:802518-826044,0.07681724758102225
18:22806771-23086108,0.07576493549961288
18:29566278-30236176,0.07576493549961288
18:22269177-22793854,0.07576493549961288
18:23137836-24624501,0.07576493549961288
16:55038003-56457183,0.0755894793242088
17:42648686-42873571,0.07529137290810207
1:12800742-12805297,0.07526388835962694
17:41983407-42049540,0.07472599092030713
6:55859081-57298746,0.07363714148257323
18:28288419-29558913,0.07331359354863187
11:79858760-79974644,0.07313851862072686
20:69521-189250,0.07286690606780179
19:14230586-14889916,0.07248819731685367
4:162347852-163724527,0.07195704420948416
20:32377973-32691183,0.07167009673685927
20:45232779-46038929,0.07139531531800639
3:181148817-181183735,0.07086962891402707
6:18550170-19001738,0.07073994386662946
18:44463005-46007592,0.07014941258663646
17:40859120-40926154,0.06812757116960094
17:66970478-67825959,0.06719203854926016
12:77023447-82859962,0.06708853008973248
22:17298569-17337860,0.06704942288865412
8:36627162-36673994,0.0668794559424266
16:68880321-69381055,0.06642872112176314
6:65983562-66231264,0.06547597316925037
11:78005966-78127149,0.06456289477214976
1:62781892-63279284,0.06415838325046053
6:40747924-42826227,0.06387111931903625
18:48187829-51613228,0.06346437489971107
16:18701947-19396257,0.06285881463098998
16:19405790-21225204,0.06285881463098998
4:191062719-191134340,0.06265314844062686
12:70462057-70560603,0.062105604377036855
1:186062909-186274119,0.062096769833118313
6:63057692-64614816,0.061868510518847404
23:108169857-122414714,0.06176193547811826
23:122417938-131366673,0.06176193547811826
17:444378-446414,0.061578134025135074
18:30256816-36963702,0.059404503284619395
19:36288875-36863686,0.05939366292955067
17:53437573-53723036,0.059050753584864946
16:54859898-55031124,0.05893407285521163
1:16757397-16794038,0.05883332641092838
4:186950719-188875290,0.05873529570398906
4:188886189-190844427,0.05873529570398906
10:21880427-21920526,0.05823782676053548
4:162205286-162321148,0.056578468862034034
17:41011530-41041674,0.055975107839979575
20:5520697-6747437,0.055609603683245246
8:39356595-39363050,0.054988242747557446
11:62264206-62741497,0.05425130342126724
8:47575650-47718854,0.05369467675674409
8:47740011-48934830,0.05369467675674409
17:42301553-42639030,0.05286204322151065
17:42161364-42296514,0.05286204322151065
8:60942453-61985710,0.05250855347300078
6:135520431-136095714,0.051956363137749706
1:21558697-22668805,0.05004043373156379
23:152552851-152570071,0.04963531433304669
1:245009770-245014643,0.04892280764536906
17:78572201-78653545,0.048750524307650485
6:62663640-63048821,0.04872825507725106
13:56645552-56673183,0.04820053538638855
23:1672003-1687507,0.046414734087581
16:70601469-71161060,0.04617878786811917
6:22060377-24236375,0.045683104395599555
5:873416-878290,0.04472463724448985
3:143686906-144718154,0.044574831636622805
22:39323749-40065743,0.04453408711473049
8:49291873-50106229,0.04391748523644544
17:37416931-38029088,0.04290247186448023
18:46023418-47316297,0.04287733080473657
6:19049822-20716660,0.04162810024669606
6:20726739-22048197,0.04162810024669606
14:21464924-21511829,0.041038562665445685
23:47850712-52769796,0.04096623528359418
19:32545047-32939756,0.04005927639987623
1:141500919-141527782,0.03994184158102494
17:58829892-59043189,0.03950894990358717
17:42975134-43019545,0.03919644092468211
14:20418299-20477376,0.03881723147037227
16:50206404-50697276,0.03869827651355178
20:45124342-45222725,0.03861327879077666
8:34801779-34987140,0.038459157928239084
5:140203440-140221835,0.03786192830237603
